Frequency_Hz,Run_01_ASD_V_per_rtHz,Run_02_ASD_V_per_rtHz,Run_03_ASD_V_per_rtHz,Run_04_ASD_V_per_rtHz,Run_05_ASD_V_per_rtHz,Run_06_ASD_V_per_rtHz,Run_07_ASD_V_per_rtHz,Run_08_ASD_V_per_rtHz,Run_09_ASD_V_per_rtHz,Run_10_ASD_V_per_rtHz,Run_11_ASD_V_per_rtHz,Run_12_ASD_V_per_rtHz,Run_13_ASD_V_per_rtHz,Run_14_ASD_V_per_rtHz,Run_15_ASD_V_per_rtHz,Run_16_ASD_V_per_rtHz,Run_17_ASD_V_per_rtHz,Run_18_ASD_V_per_rtHz,Run_19_ASD_V_per_rtHz,Run_20_ASD_V_per_rtHz
1.78179743628068,5.79283993663686e-06,5.85867717413598e-06,6.90483765890091e-06,5.14176622080657e-06,9.28164671292519e-06,4.62994406064866e-06,4.34927709695974e-06,7.36361857918096e-06,4.78243746530667e-06,5.25462416511437e-06,5.56924790350734e-06,3.72307169828356e-06,4.70530206723512e-06,5.85368972121906e-06,7.09973046516819e-06,1.47538694807098e-05,3.25352697464644e-06,3.55862954977615e-06,4.64163324555619e-06,3.73106625694024e-06
1.88774862536339,7.1575727299661e-06,5.81622464059112e-06,6.56822254731575e-06,5.08038750453072e-06,6.65997007077802e-06,4.7372086217772e-06,6.77311334487554e-06,6.66641614458195e-06,5.03322126622757e-06,6.16758792942732e-06,3.23981080522507e-06,3.71524049884054e-06,7.07366107303409e-06,5.10278782951708e-06,6.62517836237198e-06,1.44746682533157e-05,3.0161859095684e-06,3.41252370770968e-06,4.72468837308865e-06,3.2939757653595e-06
2,7.25144590948562e-06,5.79879367640825e-06,5.75895292237233e-06,5.58074590744129e-06,4.295779270354e-06,4.33582422075925e-06,6.7158791277863e-06,9.11865555558614e-06,8.10178199491014e-06,5.50088540024106e-06,4.06717781954187e-06,3.97061972043117e-06,5.45728852983971e-06,7.77815343283689e-06,6.68754489173652e-06,1.13123083045389e-05,3.91031229885498e-06,4.18619324226578e-06,4.06535503613278e-06,3.78041168409773e-06
2.11892618871859,8.01015709203355e-06,4.49609260311425e-06,4.04113300300881e-06,6.76322478168118e-06,4.27822937180532e-06,3.76878814178611e-06,6.06046273672405e-06,4.95609493879878e-06,7.04533055137223e-06,4.87745780878347e-06,6.88185287835094e-06,5.02525896951651e-06,3.8408271479884e-06,6.06478674764577e-06,5.46444871396821e-06,1.22495128332471e-05,5.84455758726641e-06,3.43431374544598e-06,3.38480179336858e-06,6.84074189368939e-06
2.24492409661875,5.34234569239788e-06,6.19748324287956e-06,6.09239986901928e-06,5.44442663333321e-06,3.30023304667812e-06,5.40512860009243e-06,6.27684507790425e-06,4.40418876051589e-06,3.84202006481197e-06,5.21721156857637e-06,5.58129493486839e-06,4.16450325990643e-06,4.70560001953783e-06,4.42341942662736e-06,5.89824640038248e-06,1.23430360131213e-05,3.69389786796967e-06,3.62669440348312e-06,3.71106189000698e-06,8.06207480655788e-06
2.37841423000544,5.28450544566305e-06,6.4949693570742e-06,5.46977745688778e-06,5.12643054507068e-06,3.57437995204186e-06,5.62356877311592e-06,4.99325017526447e-06,4.5234000183373e-06,2.03104562303431e-06,4.43686312406999e-06,3.50755944586734e-06,5.12354314309109e-06,6.39307597923693e-06,7.87879207375111e-06,5.71782850435366e-06,9.78307917876481e-06,4.42417778377071e-06,4.21025047235527e-06,5.42388145694885e-06,4.5226631281771e-06
2.51984209978975,3.41008400398776e-06,5.28346324288428e-06,4.07045937315898e-06,5.9938524689977e-06,4.06395098049701e-06,6.0353488571875e-06,5.24569954709245e-06,5.95811773357682e-06,3.12620494517203e-06,5.59541534217136e-06,5.49249301778236e-06,4.69435001271311e-06,8.47062352864895e-06,6.97789762832582e-06,4.01162794129459e-06,9.40992281041237e-06,4.94377720712936e-06,6.13314606970208e-06,5.23412755679398e-06,4.59953179252915e-06
2.66967970834007,2.96091164531542e-06,6.15522845463497e-06,2.40501452548717e-06,5.64691545969902e-06,4.11899831013481e-06,5.85461066473788e-06,6.05462540286667e-06,7.37116286740066e-06,3.91570275795889e-06,4.36875728705675e-06,6.28593208710064e-06,4.27206819823307e-06,7.2150538712849e-06,6.42195759695038e-06,6.06879099805724e-06,7.75318447510182e-06,3.82774613951654e-06,9.32644620934854e-06,5.68874678997253e-06,2.92353249227222e-06
2.82842712474619,4.40966997243691e-06,5.06880062332801e-06,3.30345279888114e-06,5.97057125424989e-06,3.34427544229654e-06,5.33611727563374e-06,5.43907554879544e-06,7.39193289508442e-06,4.77046753739582e-06,6.15539689489944e-06,6.05922524713628e-06,4.03976077433432e-06,5.82224868906401e-06,5.201000784202e-06,6.84775113620367e-06,9.56756457881894e-06,3.6402584578203e-06,6.67562831256766e-06,4.68869691052992e-06,5.0101662980556e-06
2.99661415375336,6.16939492788486e-06,6.39981008844446e-06,3.82014030789868e-06,6.23668449930121e-06,3.70868532811287e-06,3.35731689905573e-06,5.88916599587977e-06,5.64738382701589e-06,4.2101363745337e-06,6.27935077814337e-06,5.42483879908642e-06,4.19940130221834e-06,5.48367713632786e-06,5.13548451484153e-06,4.69336253542888e-06,9.54183192413702e-06,6.6757613438359e-06,4.79252653585513e-06,5.4909784712829e-06,6.17569721051734e-06
3.1748021039364,5.25903128004018e-06,4.529760258006e-06,3.29463008523996e-06,6.30802262703639e-06,5.12410576718029e-06,4.76971857938977e-06,4.94216390584336e-06,5.20246729362674e-06,4.9769789413994e-06,5.29523753328246e-06,5.05694173700783e-06,6.55802128202764e-06,5.49979176701401e-06,4.67409805219634e-06,7.40536251948574e-06,9.80475027925178e-06,7.28934230106304e-06,4.52052447866122e-06,7.7161379990337e-06,6.55491426619663e-06
3.36358566101486,4.32981123098653e-06,5.6400378822694e-06,4.45678211629465e-06,5.28705053397381e-06,5.48349053872465e-06,5.86397305338201e-06,4.49349416139841e-06,5.92194778678263e-06,4.87741495017007e-06,5.9003528167072e-06,5.36806818376474e-06,5.2469045086606e-06,3.90132915055821e-06,6.62787223770054e-06,5.14179306642781e-06,9.01880521030559e-06,4.62705915789298e-06,3.77774612148609e-06,7.51409077119911e-06,6.23962096648286e-06
3.56359487256136,4.34966278763942e-06,4.2670409545472e-06,5.16528474563485e-06,4.5663160906431e-06,4.24533020341926e-06,6.84797114564033e-06,4.93942784973672e-06,5.75036065633641e-06,3.00281115205917e-06,5.11155576290798e-06,4.55166727424591e-06,5.52830888407311e-06,5.12552223563749e-06,4.22583314133191e-06,4.04366058070558e-06,6.423313363687e-06,4.45929230338514e-06,7.03768680557101e-06,4.26120103586966e-06,7.61522209276127e-06
3.77549725072677,4.78372059424813e-06,6.53744974215824e-06,3.55601650779092e-06,6.88951488162253e-06,4.57836848288937e-06,5.99137683363148e-06,5.51223643889774e-06,3.90692909986058e-06,4.34120197628365e-06,6.27783370471624e-06,3.44713809420955e-06,7.42978044818428e-06,5.37206981754775e-06,5.60658922779497e-06,3.81097087975372e-06,7.41598524134316e-06,3.88827430922856e-06,7.56789604436101e-06,4.28356841376001e-06,6.78935389960072e-06
4,3.77350869992421e-06,5.68028771718126e-06,4.59371026131116e-06,7.01317701773075e-06,6.32245617990011e-06,5.01016978361724e-06,5.15787331197877e-06,3.50996085300579e-06,5.47715346417932e-06,4.78982979697052e-06,6.61191694526947e-06,5.93421037114522e-06,5.33356854333012e-06,7.23030434890044e-06,4.32270009669204e-06,7.42362724955108e-06,4.21623420723036e-06,5.24227503959334e-06,5.35139464183709e-06,5.95193096997845e-06
4.23785237743718,5.99510115293714e-06,4.36446934679358e-06,5.12288622725664e-06,7.43514545977213e-06,5.59921265437566e-06,5.37372999366366e-06,5.48752128158751e-06,6.41307121008709e-06,4.40851248191511e-06,5.26640606049187e-06,5.60448159882957e-06,4.79249130210672e-06,4.07574068284107e-06,4.17745629486295e-06,4.46076167884219e-06,7.88097653925582e-06,4.71280545810547e-06,4.91241597992467e-06,6.17993137482446e-06,3.75088485305446e-06
4.48984819323749,6.33352340290516e-06,4.97698329485059e-06,6.77518735131441e-06,4.17228072494471e-06,4.61865593673913e-06,6.51594248056953e-06,4.22345201766413e-06,4.84254834967832e-06,6.14959889994299e-06,6.09574861501614e-06,6.65185634081129e-06,3.70316398409281e-06,4.71002944797313e-06,6.96161961392015e-06,6.33720628429677e-06,7.88178145532747e-06,5.13545599031726e-06,5.12852297127014e-06,5.51729723607477e-06,4.88056536117484e-06
4.75682846001088,5.53407433525613e-06,5.18932334673879e-06,6.95301335437399e-06,6.09010254790761e-06,6.4312113126043e-06,5.94291613339452e-06,4.7465132651104e-06,4.32462112178472e-06,3.98531043791541e-06,3.91750486457699e-06,4.45275533418833e-06,4.66087407410789e-06,5.95982497888398e-06,8.62539111728926e-06,5.37007089294002e-06,7.07031401631137e-06,5.9038047015154e-06,4.78947390288871e-06,5.71874387553613e-06,4.03206096331082e-06
5.03968419957949,4.38749287890896e-06,4.22120748532128e-06,4.75023121478534e-06,6.80220353027191e-06,4.86230707906562e-06,3.29955973614545e-06,6.33332664643922e-06,3.26351369025399e-06,4.38781714999775e-06,5.78263361683727e-06,5.41466899243003e-06,7.36026053667837e-06,5.0294714709707e-06,5.70490759081903e-06,5.08452497819622e-06,6.17396918375606e-06,4.57482599821641e-06,6.4136546246154e-06,5.53816150785606e-06,4.39592097528611e-06
5.33935941668014,5.05523533074685e-06,5.80844233188207e-06,4.72100021726343e-06,5.64000778007871e-06,5.85949694548868e-06,4.449257306106e-06,5.21568973015162e-06,5.17683079577462e-06,4.68286356137484e-06,6.42684303938699e-06,5.34117253745598e-06,4.29837138053986e-06,6.24371396670324e-06,4.89353204213016e-06,5.50916864782315e-06,5.60791345351845e-06,5.43714373575303e-06,5.0827062997986e-06,5.17738065359846e-06,5.22678022656431e-06
5.65685424949238,4.71063622072295e-06,5.79245526470836e-06,3.40786370498593e-06,4.74231230511533e-06,5.19806577807781e-06,5.12316872396076e-06,4.64013158289612e-06,5.85569710895562e-06,6.16385604228293e-06,7.72022670024116e-06,5.08452601324934e-06,5.40905902689141e-06,5.01098347353696e-06,4.66427710519854e-06,5.22315127331581e-06,5.71486121280977e-06,6.84025743013364e-06,5.22331081677874e-06,4.96726599948865e-06,5.05019438525381e-06
5.99322830750673,5.20032611716243e-06,4.42550300186216e-06,5.22268319436612e-06,5.54031702194222e-06,5.81572220432289e-06,5.25988714272999e-06,4.73564201296019e-06,6.00674317522512e-06,6.70338308626709e-06,4.1672763112706e-06,3.34446628205331e-06,5.38408687144601e-06,5.5508402965038e-06,5.39441025348805e-06,5.1132438520518e-06,6.60388208061508e-06,4.70324692116325e-06,4.81532201041694e-06,5.10023614947856e-06,4.81935833189957e-06
6.3496042078728,6.45351011079891e-06,4.75050777287837e-06,5.75130386458403e-06,5.91513900793129e-06,7.08251929683718e-06,6.44939410381674e-06,6.39294578825755e-06,6.72033792865735e-06,4.64351280759714e-06,3.67760155368333e-06,5.45887677953667e-06,6.02976466942919e-06,5.29721093679183e-06,3.9268240229372e-06,4.74240261901968e-06,5.39651368267656e-06,5.45178223347511e-06,4.42619155283561e-06,4.89744011119282e-06,5.23325879189571e-06
6.72717132202972,4.46011615647424e-06,4.78928703378786e-06,5.27369374506379e-06,4.94310198893997e-06,4.70209501360177e-06,4.58530967378206e-06,4.0131927779492e-06,5.64218741057015e-06,5.16573369392856e-06,4.58279789070717e-06,3.85201521486753e-06,5.04829724468939e-06,3.96018785186027e-06,5.12104777696072e-06,5.18871802585582e-06,5.41886214649221e-06,6.85821541045116e-06,4.9329743310768e-06,5.57470900745492e-06,4.89333646187369e-06
7.12718974512272,5.68532435680054e-06,4.89949372802875e-06,5.07092726967466e-06,5.86207288067381e-06,5.30104630373289e-06,4.94066772643303e-06,5.96675052856927e-06,5.03565269566772e-06,4.89408596793538e-06,4.22551262788679e-06,4.09959111789856e-06,6.39985789296246e-06,4.22276734112793e-06,5.47447708097529e-06,4.65566115108429e-06,3.35073782460939e-06,5.54134490838275e-06,6.2686909448667e-06,6.0228732394895e-06,5.41217046443032e-06
7.55099450145355,4.29325569891615e-06,4.715975951063e-06,6.11853873828964e-06,5.9697190026453e-06,3.80756830261836e-06,4.13830557487771e-06,6.59898471459001e-06,6.79008689391275e-06,4.71173501276748e-06,4.5130990560146e-06,4.38132586707828e-06,4.21607678815141e-06,5.98668652354343e-06,5.30495149382574e-06,4.24295259741861e-06,5.34010379629852e-06,4.72232369004046e-06,6.92660459163833e-06,4.79012079970177e-06,5.37336520490975e-06
8,4.00934631068083e-06,5.15120534052092e-06,5.32092860757846e-06,4.95877646656681e-06,4.40950382329731e-06,6.64414630702062e-06,6.46941167237893e-06,5.67488839567589e-06,3.8664101353191e-06,5.32978974836923e-06,5.36959430216272e-06,4.5673688983169e-06,4.35934373477214e-06,5.56999920727062e-06,4.10556604471524e-06,3.54726390298089e-06,4.67575750568981e-06,4.06108347960684e-06,4.32383483292249e-06,4.10436537880061e-06
8.47570475487436,4.93566141842752e-06,6.49135399046015e-06,5.83374040765455e-06,5.39845811340545e-06,4.50725896271259e-06,5.76822140251371e-06,3.41226080950829e-06,5.38882520673054e-06,5.38804666514604e-06,5.09545289107461e-06,4.28441116593121e-06,5.74793846162247e-06,3.73581476251072e-06,4.39741263999447e-06,3.7870492183408e-06,4.95431998276095e-06,5.70509395670268e-06,5.84542671593634e-06,4.80028062407972e-06,6.33049331323822e-06
8.97969638647498,4.57780949916853e-06,5.4222521522546e-06,4.8654904909273e-06,6.10800646767494e-06,4.83705066545207e-06,6.37187377152334e-06,6.50142417737493e-06,7.16257103912754e-06,4.93881921495327e-06,4.39887572442871e-06,5.28543619073568e-06,5.26821046044694e-06,4.19362384860244e-06,5.99344429435959e-06,5.18776445643038e-06,5.44413443228839e-06,4.80937173049537e-06,6.36630753974435e-06,4.61574568051647e-06,4.22139087490427e-06
9.51365692002177,4.16259639633008e-06,3.72022963514446e-06,5.83008549428434e-06,4.5348094289359e-06,4.47097887602295e-06,6.30240737624002e-06,6.38802557406919e-06,5.70859490281059e-06,6.00751772988305e-06,6.03771853266848e-06,3.35977194249756e-06,6.69421503193476e-06,5.36280810403986e-06,6.13433027505009e-06,5.72149055860558e-06,4.70468294226453e-06,7.16211343122286e-06,6.29749622694513e-06,6.63331862113384e-06,4.60433067163811e-06
10.079368399159,5.16903240242044e-06,4.27333457091709e-06,4.78837007570415e-06,3.35939303803624e-06,5.06346748690022e-06,3.97826270334346e-06,5.23944900651129e-06,6.91663824289436e-06,5.56928984311596e-06,6.18251240967509e-06,5.0542136378968e-06,5.24000534650741e-06,5.5199759219834e-06,4.73337741929722e-06,4.33978626970935e-06,4.09301071593776e-06,5.4949287473266e-06,6.13511259551725e-06,4.78971436107547e-06,5.53729775788882e-06
10.6787188333603,5.55862055211457e-06,6.19832441648503e-06,6.08441218774277e-06,6.25064915692706e-06,4.67790443342105e-06,5.18535610039666e-06,5.07384499835003e-06,4.84098622356932e-06,5.98100634225838e-06,5.5659658774562e-06,5.68415698719988e-06,4.40890626934427e-06,3.91485974355775e-06,5.37844771936459e-06,4.83857780409854e-06,5.40284712280215e-06,4.26737109235838e-06,5.74984280130603e-06,5.67020371542997e-06,6.11622312503228e-06
11.3137084989848,4.79538634410396e-06,5.91102352211892e-06,4.44751937569473e-06,5.45136812333491e-06,6.38300541533282e-06,5.36569539308202e-06,3.96403310470826e-06,4.13572417060642e-06,6.10539365505065e-06,4.87557902965065e-06,4.12027224673289e-06,5.13133965836416e-06,5.13957952004214e-06,4.39340703550746e-06,4.04234007016064e-06,5.92442293404847e-06,4.81098613093379e-06,4.76202581528999e-06,5.83235346056747e-06,5.3011456453516e-06
11.9864566150135,6.19121505074781e-06,4.58886791151645e-06,4.21700074253522e-06,5.71745383263105e-06,4.64568982884535e-06,5.42271568941651e-06,5.42454081549395e-06,4.79828691052754e-06,5.41619576953174e-06,6.33699532334072e-06,5.62112682670406e-06,5.2502016410901e-06,6.06526600882234e-06,4.75862941000456e-06,6.05692115567659e-06,5.22819483730882e-06,5.5135328717586e-06,4.58471388291525e-06,4.47837380596896e-06,3.62066165761975e-06
12.6992084157456,4.91035315447324e-06,6.04154815571657e-06,4.91532301107874e-06,5.95050629987592e-06,3.44276590833908e-06,3.68253436870678e-06,4.20476674186134e-06,4.74031688931096e-06,3.70603521950531e-06,4.89160970518382e-06,4.81977432640665e-06,4.90557093630815e-06,6.34888292652907e-06,5.88962916644758e-06,4.31610351347027e-06,5.71024008799144e-06,4.43905212665119e-06,4.83286109535003e-06,4.89197063798682e-06,4.8283105679757e-06
13.4543426440594,5.05144171714031e-06,5.36255905836835e-06,5.28835946981414e-06,4.56218113687884e-06,4.3856050781753e-06,5.08466378602665e-06,4.97485667867245e-06,5.58016577998316e-06,4.42681921921294e-06,4.95638790528831e-06,5.57204570179276e-06,4.79348661277627e-06,5.7243663285719e-06,4.38453594119962e-06,4.68156662935094e-06,5.9677220458328e-06,6.49217522010801e-06,4.38312919077625e-06,4.81557297592113e-06,5.64941645330363e-06
14.2543794902454,5.54215775805486e-06,5.09373153482812e-06,5.26660250044639e-06,4.61265066828393e-06,5.11810012871306e-06,4.75222201988432e-06,5.55059098308954e-06,4.83237296944701e-06,4.65515988801307e-06,5.48969307011358e-06,4.99914354383685e-06,4.64188649616163e-06,5.46442985506569e-06,5.61286335292883e-06,6.70556449241625e-06,4.88287620162765e-06,4.99588645352476e-06,5.81374086372284e-06,6.07550792031825e-06,4.98947601115391e-06
15.1019890029071,6.39831320922242e-06,5.73048150121385e-06,4.04460436231939e-06,4.70860146765949e-06,4.63992824210837e-06,4.87119219177462e-06,5.5774163132583e-06,4.63623054453039e-06,4.78232693175125e-06,4.7550843749277e-06,4.73059984408431e-06,5.156984723341e-06,4.67387080627791e-06,4.93562297842581e-06,5.42971428151487e-06,4.86279726379286e-06,5.11319961736387e-06,6.04619753937772e-06,4.98515403862239e-06,4.22401795520527e-06
16,4.61701363118653e-06,4.5662579918244e-06,4.39651519214591e-06,5.49884525264419e-06,5.67287552546704e-06,4.62048820658356e-06,5.13766033049517e-06,5.48158974570607e-06,6.01941262929015e-06,4.03691610915918e-06,4.00079180432779e-06,4.32824194507076e-06,4.44726621561351e-06,4.86205850645263e-06,5.32243235273095e-06,4.38816626682786e-06,5.78589003689073e-06,5.41800724814334e-06,4.8030420585911e-06,6.16582319503093e-06
16.9514095097487,4.0901049610297e-06,5.415228335512e-06,5.86205284301631e-06,6.13300744249188e-06,4.34936250057042e-06,5.7608097618159e-06,4.40942084872346e-06,5.57483927495551e-06,4.18529815983223e-06,5.00591339790213e-06,3.62223546128762e-06,5.2162957412175e-06,4.32916963540983e-06,4.83225121403212e-06,4.5912074613234e-06,4.81550464167792e-06,5.32969888442583e-06,4.09360740353268e-06,4.51814855772826e-06,4.74419461151663e-06
17.95939277295,4.06405819150858e-06,5.36313145623034e-06,4.71983467085769e-06,6.09254070752844e-06,4.47972964421173e-06,5.4009824359445e-06,4.30952829326304e-06,5.71136214033377e-06,6.30618820334256e-06,4.00327132099665e-06,5.86195200699767e-06,5.54633561869814e-06,4.58780193209683e-06,5.13774062078185e-06,6.25824280555114e-06,5.47616892322393e-06,4.71569838168377e-06,4.69621806712156e-06,4.6095879541294e-06,5.16465036961834e-06
19.0273138400435,5.00541908813669e-06,4.5847026363261e-06,4.7924745316484e-06,5.64087136610449e-06,5.16260146014764e-06,6.18379967071569e-06,4.17960059676769e-06,4.90306435988023e-06,4.57008342919907e-06,5.56921855861333e-06,5.33310529943099e-06,4.76346639040815e-06,5.77334101095316e-06,4.29411997012824e-06,5.08375459231279e-06,6.13219259675512e-06,5.07952832281936e-06,5.28496683706373e-06,4.01518946267121e-06,4.29064204573517e-06
20.158736798318,4.77587119314155e-06,5.87719100303864e-06,4.67687357100302e-06,5.28425407356868e-06,5.17938342993409e-06,4.73807394764531e-06,4.85395624168717e-06,5.32028981656907e-06,4.55100506610941e-06,4.93346036706036e-06,5.46641181646228e-06,4.96273012434336e-06,3.93431881605573e-06,4.79362240085822e-06,4.94092170470757e-06,5.85122515240555e-06,4.79655312498397e-06,4.21471217649539e-06,6.12638755932297e-06,4.98738870285243e-06
21.3574376667206,5.90331714470874e-06,4.4975626344004e-06,5.58372652234508e-06,4.37005011234815e-06,4.75693515853899e-06,4.09533073925407e-06,4.41249707156162e-06,5.1930268911559e-06,5.21611991287894e-06,3.84568457912976e-06,5.30625797490686e-06,5.76056670754892e-06,3.8260000634789e-06,4.47562151021745e-06,5.05142371396504e-06,4.66388259418666e-06,4.22305476967382e-06,4.59626314354368e-06,5.82735090091598e-06,4.75785736872444e-06
22.6274169979695,4.62052479536913e-06,4.531461097242e-06,5.08882693812682e-06,4.84556268906645e-06,4.41975770006626e-06,4.34099238072128e-06,5.51612268063551e-06,5.04000192880501e-06,6.06237419136911e-06,4.35201606630065e-06,5.33363164835195e-06,4.47618670719368e-06,4.39198925750181e-06,4.95727955767937e-06,5.432586354139e-06,5.05552963877652e-06,5.92693305700791e-06,4.39204113526933e-06,4.72763375510323e-06,5.56201416531035e-06
23.9729132300269,4.19534316305016e-06,5.11583187908544e-06,5.17937685160244e-06,5.52515154337654e-06,5.46101606932687e-06,5.16397148225575e-06,4.39990653500318e-06,4.62298189069121e-06,4.68625189620145e-06,5.06359842924067e-06,5.41287987406044e-06,6.25894802326376e-06,5.02561307797347e-06,5.32065613479761e-06,5.429578752576e-06,4.32463999544735e-06,4.60853077562879e-06,6.11424406604481e-06,5.93265530862007e-06,5.69126852719074e-06
25.3984168314912,4.80845646833539e-06,4.43581884063274e-06,4.2582492486808e-06,4.89963225695355e-06,5.25973830692941e-06,5.36679187035083e-06,4.33799364469304e-06,5.11161663602594e-06,5.44825194128311e-06,4.76292683669116e-06,4.83764248141239e-06,5.38962217021514e-06,4.7939902435973e-06,4.80873924415287e-06,4.8490316101711e-06,4.76423195127148e-06,4.81205624635485e-06,4.96141418047043e-06,4.59128471998396e-06,5.47031060648707e-06
26.9086852881189,4.74778020511325e-06,5.2627396354508e-06,4.17792672584107e-06,4.49928052718762e-06,4.24281309731515e-06,5.89071764610987e-06,6.06814871676459e-06,5.45860004169371e-06,5.30280556430618e-06,4.89177172466157e-06,5.92348821107794e-06,4.62580502648315e-06,5.14886696535635e-06,4.91644081274411e-06,5.23599206017193e-06,6.09900998420229e-06,4.88654064315913e-06,6.45709151908584e-06,4.79697142058739e-06,5.40002072261416e-06
