Frequency_Hz,Run_01_ASD_V_per_rtHz,Run_02_ASD_V_per_rtHz,Run_03_ASD_V_per_rtHz,Run_04_ASD_V_per_rtHz,Run_05_ASD_V_per_rtHz,Run_06_ASD_V_per_rtHz,Run_07_ASD_V_per_rtHz,Run_08_ASD_V_per_rtHz,Run_09_ASD_V_per_rtHz,Run_10_ASD_V_per_rtHz,Run_11_ASD_V_per_rtHz,Run_12_ASD_V_per_rtHz,Run_13_ASD_V_per_rtHz,Run_14_ASD_V_per_rtHz,Run_15_ASD_V_per_rtHz,Run_16_ASD_V_per_rtHz,Run_17_ASD_V_per_rtHz,Run_18_ASD_V_per_rtHz,Run_19_ASD_V_per_rtHz,Run_20_ASD_V_per_rtHz
1.78179743628068,6.09921669982659e-06,3.8357235970366e-06,4.25792597605859e-06,3.54487793988546e-06,4.90435629331505e-06,6.12181123945446e-06,4.49808244884914e-06,4.90264569586221e-06,5.61214246451834e-06,5.85804534637005e-06,6.6635383918389e-06,6.69655585258149e-06,3.82324540764906e-06,5.25811071400952e-06,6.76331428407231e-06,6.60840592954196e-06,3.84253759380134e-06,6.04339166494901e-06,4.98105791052042e-06,4.9645704745074e-06
1.88774862536339,4.32463182422689e-06,4.64753453457361e-06,4.68424427073173e-06,3.12214736292662e-06,5.2978636040203e-06,6.12283620367549e-06,5.70845651780805e-06,3.44102260629114e-06,5.35282981753684e-06,6.64387878171581e-06,6.32590215675762e-06,6.79742390231753e-06,5.37636139186462e-06,5.85341029809694e-06,4.1941426372424e-06,5.42023772866582e-06,2.53383851301222e-06,2.78273006085614e-06,4.69312512314186e-06,5.35557733433926e-06
2,3.21135937450311e-06,6.53786264294068e-06,5.40006027105879e-06,3.66399955928882e-06,3.16807262533134e-06,4.72106153851619e-06,5.4252119907885e-06,3.80851457610076e-06,3.66695045967332e-06,6.34168279443551e-06,5.3885639315875e-06,6.42702903829676e-06,4.24780145649926e-06,5.47099660546568e-06,3.36567607482055e-06,4.7328985054486e-06,2.82478141514541e-06,2.23772886393379e-06,3.55336442587712e-06,4.94328730922845e-06
2.11892618871859,6.15400732683617e-06,6.48987685360511e-06,4.80845641957475e-06,5.0403642922447e-06,3.8380309642962e-06,4.74354870978761e-06,5.95644675985527e-06,4.20386934537189e-06,4.14321577613396e-06,4.19013738730482e-06,4.61809059141867e-06,4.3352266620238e-06,2.9975251156979e-06,4.78033290610779e-06,5.35313788367292e-06,5.13549295092204e-06,4.74383948963606e-06,4.68061271976923e-06,3.9278219728457e-06,6.02709692895132e-06
2.24492409661875,8.51155729007514e-06,7.38121603585329e-06,4.97891561558271e-06,6.05383954578854e-06,4.24932329613539e-06,5.93922896827444e-06,6.76107100377857e-06,5.262804587382e-06,4.09696133864305e-06,5.15905738260675e-06,5.46784179531923e-06,4.89203983414114e-06,4.82994921968961e-06,4.37518567080249e-06,5.40515106880243e-06,4.81112560960818e-06,7.34629392150687e-06,4.17092278662387e-06,5.69717647930617e-06,4.87873170127527e-06
2.37841423000544,4.26168554468228e-06,7.25079676978295e-06,5.44559551442184e-06,6.57089977452253e-06,3.83844786075133e-06,6.90538104355045e-06,6.76071450117268e-06,4.82323864796664e-06,4.50869071339285e-06,5.42366465796837e-06,4.22022535048766e-06,2.44297697844404e-06,5.22250624378635e-06,2.12489083948401e-06,4.01369743989786e-06,5.48816865630643e-06,5.60393452635237e-06,6.43321811204391e-06,6.2645319139235e-06,5.13146705718198e-06
2.51984209978975,4.35598301322397e-06,5.79311508562113e-06,5.86416964215029e-06,3.2941642822394e-06,4.12650275957449e-06,3.83601918230145e-06,4.70319080510192e-06,4.15485213662421e-06,5.95003655098373e-06,5.60821159631702e-06,5.34231606786707e-06,3.16047186016242e-06,5.00111562185759e-06,5.0265456866986e-06,5.04767576684797e-06,6.03700541068834e-06,3.24758053830997e-06,8.19532375736802e-06,4.83613702493053e-06,4.61552132972937e-06
2.66967970834007,5.51652372105661e-06,6.69337351291786e-06,5.39141770211096e-06,4.16542610533728e-06,4.76328753869861e-06,4.49917509300645e-06,4.69442872288085e-06,3.55562844881581e-06,5.15107831248124e-06,5.6092014769008e-06,5.50978089398105e-06,3.95814389493991e-06,4.80297057943239e-06,5.62777536884828e-06,5.3074873888814e-06,4.05047613106586e-06,3.25009347258446e-06,4.44363413267934e-06,5.35672978592894e-06,6.2533731618278e-06
2.82842712474619,4.01987426017437e-06,5.46098556626901e-06,3.64766786661532e-06,4.18163327681858e-06,4.42938628664062e-06,5.30097805601537e-06,3.60131068554569e-06,3.83597647175508e-06,3.34916440676898e-06,3.29794842878416e-06,4.58609898415567e-06,3.77543672372634e-06,5.08509553529706e-06,6.14148068895756e-06,4.3717273800538e-06,3.78835177084595e-06,4.15491922913002e-06,5.10094123790476e-06,6.14518992475149e-06,8.31202982056615e-06
2.99661415375336,4.25145466328931e-06,6.07154583938115e-06,4.25164677753789e-06,5.61756299390611e-06,3.23384353832123e-06,4.38509661756889e-06,2.50030925426506e-06,3.03166314592434e-06,4.21647389070091e-06,3.9351820803649e-06,4.31226548126417e-06,4.49886345859606e-06,5.94195707668874e-06,4.38132850892344e-06,3.93991648856936e-06,3.5877375199625e-06,3.59845225247564e-06,4.1965117773425e-06,5.82468570021519e-06,9.70051667044062e-06
3.1748021039364,4.4312952473474e-06,4.43201777938299e-06,7.68991858319959e-06,6.37964880912788e-06,5.17995719388131e-06,4.41502912414088e-06,5.03543334786168e-06,3.01789247665902e-06,4.40253361600518e-06,3.80097713412456e-06,5.3721949878767e-06,6.38100353944229e-06,4.84200750433008e-06,2.75090155424199e-06,3.93319163072841e-06,3.59790962267265e-06,4.84113600489123e-06,4.30034998508855e-06,5.2714826101092e-06,6.14013605766751e-06
3.36358566101486,4.58797959994574e-06,3.29925772008377e-06,7.47647753260752e-06,4.89582834788479e-06,6.69725266253699e-06,4.098770621691e-06,5.51975671622606e-06,3.09937412821468e-06,5.79928208218556e-06,3.42415055523597e-06,5.43380047431261e-06,6.93525972167906e-06,5.15293812369611e-06,3.56660236767108e-06,5.41529228322158e-06,4.3073531493055e-06,4.2252824600463e-06,5.12758404737538e-06,4.254494589728e-06,3.89632768860181e-06
3.56359487256136,3.14660544357933e-06,3.24748453689152e-06,6.94390332154117e-06,4.24953103768556e-06,4.41113467579812e-06,5.49141869924403e-06,5.78777762653959e-06,5.13312265108685e-06,3.97224404582797e-06,5.0673170695487e-06,5.78373010830611e-06,5.56345741296463e-06,4.56613648885929e-06,5.10786971677649e-06,5.19062187628944e-06,4.31523939856788e-06,3.80924889861693e-06,6.80074369315202e-06,4.47094318687856e-06,5.67452100888602e-06
3.77549725072677,4.05388957200155e-06,3.46103445412129e-06,5.15475830054602e-06,4.10510505742802e-06,5.79418199461293e-06,6.36247534882125e-06,4.59918464549699e-06,5.32378637619249e-06,3.44918846049233e-06,3.60471461694713e-06,4.93778256985538e-06,4.05194220723387e-06,3.34441998592911e-06,4.58452907854544e-06,4.09620378608428e-06,5.20894411328369e-06,4.2374498455161e-06,6.03518673147475e-06,4.60626279293424e-06,5.84694544947106e-06
4,4.76098483084768e-06,4.25499011309588e-06,4.3512170657272e-06,4.59972970185471e-06,5.18598426064607e-06,6.25448855694319e-06,6.42880836907083e-06,4.76263218614854e-06,4.71347197245397e-06,4.6036356481679e-06,5.09324040208824e-06,5.13272612896841e-06,4.2267713552362e-06,4.58524103845171e-06,4.3395918047655e-06,5.40000259922715e-06,4.48866800631557e-06,4.78514133956898e-06,4.91908085043541e-06,3.69026526466926e-06
4.23785237743718,4.55707941173027e-06,5.73145893836723e-06,4.67918380971074e-06,4.81293308129341e-06,5.36615433354704e-06,5.68923967974969e-06,6.06240924712544e-06,5.54184677658349e-06,4.63191848700207e-06,3.62679420150162e-06,4.54894360570503e-06,3.79264627232247e-06,4.0228164964062e-06,5.17891154802451e-06,5.66152504472767e-06,4.42695528795722e-06,4.58859847691527e-06,4.04855897537935e-06,4.77720730348681e-06,3.89600681758554e-06
4.48984819323749,6.41285885910886e-06,5.23596826617158e-06,2.92085043930971e-06,5.79730681153206e-06,5.24038951653368e-06,5.27662442119391e-06,5.24337655420334e-06,4.81411025803052e-06,4.92091306780596e-06,5.14155907776976e-06,5.54086364101364e-06,4.17372072683252e-06,4.31830190376622e-06,5.7848337223648e-06,5.34149233749569e-06,5.43070787002245e-06,5.03170299402151e-06,3.75352645925046e-06,5.09547679625437e-06,6.22317096230046e-06
4.75682846001088,3.78028288573422e-06,4.49216478205489e-06,3.05320548946171e-06,5.22985165566122e-06,5.6591591076625e-06,3.44766678289819e-06,5.4258921341851e-06,4.75546272712417e-06,2.52392600419793e-06,4.0447893451082e-06,4.74546632841815e-06,4.15687426153454e-06,5.8299088856137e-06,5.05801170477362e-06,5.77598884313856e-06,6.15583636043125e-06,5.10235467846835e-06,4.23528658219905e-06,4.46055822954548e-06,5.84686869695008e-06
5.03968419957949,5.85245062112574e-06,4.2908887606704e-06,3.5351591139805e-06,6.1298336226264e-06,4.00268880777604e-06,3.91976930105593e-06,4.60921841095216e-06,4.14217199934708e-06,5.14536479138507e-06,4.38360560947425e-06,3.3420622526111e-06,6.40068680455621e-06,7.09886709765462e-06,5.7805224789658e-06,6.14828490782562e-06,5.12192908369355e-06,6.17796112392337e-06,5.89323446694076e-06,6.26738999315939e-06,4.79214853202298e-06
5.33935941668014,4.50158928104146e-06,5.03859778081499e-06,4.94566831431954e-06,4.52411542941923e-06,4.85519471807301e-06,5.32744561914951e-06,4.64972195243961e-06,3.3924925304929e-06,4.84516778125953e-06,5.06179668651365e-06,5.69794389081912e-06,6.16002244816684e-06,5.55817133932592e-06,6.70245798155153e-06,3.12901960277049e-06,6.32034366978806e-06,3.27971047769119e-06,5.62821263862508e-06,5.23823810973931e-06,5.84188009767913e-06
5.65685424949238,4.78066383615423e-06,6.75224044059269e-06,4.55905073256825e-06,5.58692791510283e-06,4.89279907628799e-06,4.78889780610339e-06,5.34401438131845e-06,3.88796823131917e-06,3.30948173241268e-06,3.05222035120548e-06,6.72946171248281e-06,4.67914028274436e-06,3.93818632223814e-06,3.90267667629264e-06,5.84630735541576e-06,4.51056463245598e-06,3.91448986300016e-06,5.59771562086273e-06,5.05468869712141e-06,6.17597138207064e-06
5.99322830750673,5.7684133237491e-06,3.94232647743889e-06,5.83769684913672e-06,6.27990387174841e-06,3.8030976642737e-06,5.4482152333509e-06,5.81079297624222e-06,3.96134360748946e-06,5.92631671958739e-06,3.46771757956082e-06,5.6429708615235e-06,6.56498051793871e-06,6.32587772608664e-06,4.38736584942131e-06,5.67416307906166e-06,6.1923042572909e-06,4.27781701449964e-06,4.55941964178658e-06,4.56791050237331e-06,5.59706331492302e-06
6.3496042078728,5.8732892960491e-06,4.7194894454519e-06,4.15564881864005e-06,3.83255605821377e-06,5.06146930240587e-06,4.54585149155128e-06,4.53886775957016e-06,3.19703297231087e-06,5.09776642377184e-06,4.14099083334152e-06,4.36345444488917e-06,6.76571428706053e-06,5.52494396279682e-06,4.85549044175748e-06,7.02599341965223e-06,5.38980954083853e-06,3.93881957663206e-06,4.55541088916533e-06,5.81239391383892e-06,4.59761195646233e-06
6.72717132202972,3.6946732083421e-06,4.32344456561297e-06,5.13270265261353e-06,3.87653703601101e-06,4.19306024978366e-06,6.20756595690162e-06,4.5064985479617e-06,3.98868430643191e-06,5.52300586246962e-06,3.65658365277511e-06,3.68758445316476e-06,4.95435575682569e-06,6.39918869656767e-06,4.5404724742784e-06,4.44076043546133e-06,5.18689513574254e-06,4.06288290092717e-06,4.07820633778359e-06,5.31879352866745e-06,4.01024986599099e-06
7.12718974512272,4.67698299887694e-06,3.97997901260099e-06,4.16067852281479e-06,5.0207644386131e-06,5.04746072740872e-06,5.18829614030005e-06,4.15942982216122e-06,4.60571254624888e-06,4.35147491144015e-06,5.6683126476984e-06,4.05927888366127e-06,6.68419731540753e-06,4.45096480565628e-06,5.79496132888203e-06,5.36913215246974e-06,4.4213658688434e-06,5.03601096736116e-06,5.0949769234694e-06,4.15196911733807e-06,5.00443198492614e-06
7.55099450145355,4.33096991956411e-06,5.13940690778358e-06,6.23233317052062e-06,5.59208794335952e-06,4.89164597536816e-06,4.40155854090513e-06,4.77203554730822e-06,4.77412627540578e-06,4.23226740478594e-06,4.66112034449216e-06,4.28397312729717e-06,7.39656546291037e-06,5.55511593149637e-06,4.32802787003794e-06,3.34546879574064e-06,4.40540183176126e-06,4.94812036569918e-06,3.90035810188542e-06,3.99051112023726e-06,3.82131377080606e-06
8,4.31323335420776e-06,4.4591589437987e-06,5.85903428014349e-06,3.12257733797646e-06,5.70837817513902e-06,5.00447379250707e-06,5.21731435384991e-06,5.35606752092981e-06,5.45550894718131e-06,4.51400915921207e-06,4.23350350092238e-06,6.42390022795907e-06,4.75084925413504e-06,4.9684774903287e-06,4.55911766287554e-06,5.4178270206954e-06,5.24066924384727e-06,4.91604622607539e-06,3.38274156755689e-06,5.60943069160119e-06
8.47570475487436,5.84506676484398e-06,4.60968762966054e-06,4.61598148257573e-06,4.78972770827115e-06,4.01714090411247e-06,4.32198238829103e-06,4.71188911521714e-06,4.06166290624193e-06,5.9560775962309e-06,6.27976913474191e-06,4.05103246284601e-06,6.65451546430922e-06,5.40788363112551e-06,4.70431405506436e-06,5.45040080616874e-06,5.70573248252125e-06,5.29967614367134e-06,5.64231315144906e-06,3.59814294327523e-06,5.11941270602272e-06
8.97969638647498,4.99685434745249e-06,3.82538282710432e-06,3.90475652856738e-06,5.25053887818417e-06,3.93529513056953e-06,4.75166044138976e-06,5.68801139504069e-06,5.51755083282557e-06,5.07522151423485e-06,3.9579308697873e-06,6.00796954540758e-06,4.5273706644717e-06,4.71178548754233e-06,6.20291033751232e-06,6.16187340952198e-06,5.28341424627213e-06,5.20601128735428e-06,5.99422167408115e-06,4.00126559189701e-06,4.46842632503509e-06
9.51365692002177,4.00081116505242e-06,4.21670618395255e-06,3.08635096688105e-06,5.85949587086432e-06,3.54805138582373e-06,4.9154354400823e-06,5.39181648232269e-06,4.11162368647269e-06,4.10612321149255e-06,5.94029705569254e-06,5.02441945320156e-06,5.06643148713436e-06,4.13562644784799e-06,4.75534281597786e-06,4.51306621561346e-06,4.71529284846366e-06,3.68875394975644e-06,6.49860281496889e-06,6.24862426283478e-06,6.53926112180995e-06
10.079368399159,4.51078537998639e-06,4.9394886159105e-06,4.73896515890773e-06,5.09753933426063e-06,4.72878846133192e-06,5.11863683776705e-06,5.83811663153018e-06,5.16769793949083e-06,4.78766994073395e-06,5.07661128086764e-06,3.96030348046087e-06,5.66731383109538e-06,3.81899972328279e-06,4.66888005989246e-06,5.072051450252e-06,3.70006516451756e-06,5.15405955317411e-06,6.47611808723839e-06,5.17916212965919e-06,5.64975416771953e-06
10.6787188333603,4.62421611278107e-06,5.29165898080646e-06,5.83660213037114e-06,5.63504231399273e-06,4.23588749315961e-06,3.6366246927317e-06,5.16186107230685e-06,4.41708890050244e-06,6.62431936840351e-06,4.66016712304873e-06,5.17816595743045e-06,4.52347020690105e-06,5.52217409080179e-06,4.29775517574831e-06,5.07267986234814e-06,4.92101148968562e-06,4.45547086257689e-06,5.48721174620749e-06,4.94829049157668e-06,4.33763609894742e-06
11.3137084989848,4.93331743219325e-06,4.2826744128422e-06,5.10054873119412e-06,4.2798559147848e-06,3.6388372261262e-06,4.75143719436688e-06,4.99705087672896e-06,4.31761584312248e-06,5.64104954588319e-06,5.26465803853406e-06,4.69541453439711e-06,4.29063313405656e-06,3.75046519391081e-06,5.18226048663457e-06,4.68335611092428e-06,4.62836519001166e-06,5.08821104802251e-06,5.50592288649277e-06,5.72213690036453e-06,5.26551103223019e-06
11.9864566150135,3.79862017576542e-06,5.32011976807864e-06,4.99540147570565e-06,5.64114591137385e-06,4.71630930488253e-06,3.96634026638092e-06,4.35905790980052e-06,4.98438858179598e-06,4.72992246284016e-06,4.85752379912575e-06,5.95051954086787e-06,5.87336018092354e-06,3.56553012289212e-06,4.01660884466825e-06,3.92431911423786e-06,4.02479742392229e-06,4.87304072770492e-06,4.91768125010628e-06,4.74455723435768e-06,4.627465437914e-06
12.6992084157456,6.03615954524398e-06,5.9752695240117e-06,5.66408484396623e-06,5.17340623475763e-06,3.80935748919428e-06,3.7329475529042e-06,5.34279353328961e-06,5.32932782396635e-06,4.96355561754741e-06,5.22657842506036e-06,5.63283544745641e-06,5.37183205204415e-06,4.20338063045037e-06,5.06962083320826e-06,4.9035508931291e-06,3.85995159013117e-06,4.48653340572675e-06,4.41654792951951e-06,6.0753576757837e-06,5.34234475137563e-06
13.4543426440594,3.51955059159144e-06,4.86485432582288e-06,5.03701465725635e-06,4.06555776751591e-06,3.54325563056663e-06,4.15854398620155e-06,4.30582288079566e-06,5.13703039913141e-06,4.84039257925843e-06,4.33268549112549e-06,5.53124583014164e-06,4.68203081494568e-06,3.92886869025291e-06,4.82566569400543e-06,4.93208722266755e-06,5.10284040967345e-06,4.09567929692283e-06,4.6587165682871e-06,4.54125854313103e-06,4.25155050308556e-06
14.2543794902454,6.23840377220104e-06,5.11348978084396e-06,4.62357015631831e-06,4.14049465208134e-06,3.95973845756677e-06,4.52902084348208e-06,4.44213266743911e-06,5.5757272170505e-06,4.4759817976029e-06,4.64437940573274e-06,5.43923402707087e-06,4.51438128296341e-06,4.88923559419046e-06,4.86197350661043e-06,4.85307425342034e-06,4.5097703863997e-06,4.43901819318363e-06,3.18330183533432e-06,4.55640112883231e-06,5.33161137677686e-06
15.1019890029071,5.19292423950655e-06,5.2409417394816e-06,4.23325661479536e-06,5.09373982001904e-06,4.72459709870415e-06,4.30403218105415e-06,4.55083231096972e-06,4.60453150067368e-06,5.69392088244992e-06,4.65677979001921e-06,4.10097531771037e-06,5.18696211595216e-06,5.20826623025803e-06,4.31042396791095e-06,4.90399822893001e-06,5.33936708235456e-06,3.81679625857835e-06,4.20929286342036e-06,5.96058905331328e-06,5.02992186010944e-06
16,4.30616599512462e-06,5.24804493582504e-06,6.44847810520556e-06,4.10989476675406e-06,4.81934568935176e-06,4.26385547672402e-06,4.88256518989477e-06,4.81407053707402e-06,4.34830050269464e-06,4.62719712521324e-06,4.42296209709992e-06,4.7334184148205e-06,4.92050348044395e-06,4.89110903079665e-06,5.10632468136973e-06,5.66966436858796e-06,5.21327287025397e-06,3.9232580802274e-06,4.84416750344455e-06,5.08702789932368e-06
16.9514095097487,3.9444055996383e-06,4.86339048138612e-06,5.60433474089422e-06,3.5614850872436e-06,4.86211934627631e-06,5.0652378211801e-06,5.48875264290041e-06,6.53031790178717e-06,4.6192242898805e-06,3.93030469442563e-06,5.03902501932724e-06,5.02787004988717e-06,4.39338430213728e-06,5.01762823946251e-06,3.63332587277305e-06,4.96371018947734e-06,5.63285309728882e-06,4.48287453740982e-06,5.42813128477088e-06,5.7850199164712e-06
17.95939277295,5.97118746425759e-06,4.9450982853085e-06,4.72087102353597e-06,5.6017322009818e-06,4.78508009892271e-06,4.74378338414501e-06,4.48178509266317e-06,5.97519399649676e-06,4.74434010357785e-06,4.33822557682165e-06,3.68452262877603e-06,4.87462918734814e-06,4.63395309758961e-06,3.7786752635779e-06,5.02973492734208e-06,4.64923677133287e-06,5.24883814625428e-06,4.58686549228314e-06,4.39541088734974e-06,4.43506408576336e-06
19.0273138400435,5.01245764081163e-06,4.85382736975791e-06,4.40402442177231e-06,4.98264116621501e-06,4.08957093736507e-06,5.08512078294302e-06,4.32177337084146e-06,4.69883128402351e-06,5.41151792887424e-06,4.32690751343456e-06,4.73085179479863e-06,5.2263306184856e-06,4.88154612917177e-06,5.12763252484549e-06,4.31202810924912e-06,5.8297619887289e-06,4.59649796248245e-06,4.35061539599039e-06,4.39882294588001e-06,5.21287285086957e-06
20.158736798318,4.922318555798e-06,5.18701537285302e-06,4.24285173723678e-06,4.87685779293387e-06,4.23073978245793e-06,4.58289719372039e-06,5.24648570014938e-06,4.95416241829022e-06,4.75372255758663e-06,6.77059606319897e-06,5.09236575182773e-06,5.61361242364254e-06,4.68191472721868e-06,4.71333106013521e-06,5.57117233918008e-06,5.3045615978202e-06,4.57651139193317e-06,4.74602847691113e-06,4.7342199722957e-06,4.45884189214609e-06
21.3574376667206,3.98616486968426e-06,4.84358363764693e-06,4.28392256626867e-06,4.59060309052226e-06,4.06912418426149e-06,5.02268286005163e-06,5.3767830559762e-06,3.95316510738176e-06,3.80957579034549e-06,5.17332776917426e-06,4.37738946340144e-06,4.79133674040694e-06,4.04275065537199e-06,4.55409209827353e-06,4.72853699448316e-06,5.4117529472853e-06,5.14980001268804e-06,4.89121277629622e-06,5.74434091022593e-06,4.12173509417433e-06
22.6274169979695,4.72206024232314e-06,4.72661966899449e-06,4.37410632700478e-06,5.3586675526123e-06,4.91919788211582e-06,3.85109630729333e-06,4.17763981883143e-06,4.9661241364764e-06,4.98683392157309e-06,4.20674508997129e-06,4.07023708539599e-06,3.83166709402799e-06,4.98804261827355e-06,5.50059005706701e-06,4.57215038593776e-06,4.94719502309358e-06,4.63805133106495e-06,4.76333053699444e-06,5.22720250660297e-06,4.4851925685443e-06
23.9729132300269,4.79509223706495e-06,4.50687704736086e-06,4.08179059657067e-06,4.88227647763744e-06,4.31739465590656e-06,5.23832262694345e-06,4.34841444626128e-06,5.3885452978558e-06,4.99763822347786e-06,4.76588393189358e-06,5.41837665775206e-06,5.12991363770296e-06,4.58373403331726e-06,4.79627969153528e-06,4.65548918027726e-06,4.47540740325887e-06,4.2427227423146e-06,5.10570151116329e-06,5.06785655208401e-06,5.28418013251559e-06
25.3984168314912,4.89371697203947e-06,5.53153192653318e-06,4.94706024305322e-06,5.21627480087691e-06,4.01908760462869e-06,5.1784100306301e-06,4.55708841597365e-06,4.77606231400325e-06,4.37840110009516e-06,5.03386498364798e-06,4.11877637620746e-06,5.36512902434467e-06,4.83640806261376e-06,4.23823006856129e-06,5.20908428047288e-06,5.12275204183534e-06,4.89306780231375e-06,5.40923963094896e-06,4.96346246287173e-06,5.09804206928158e-06
26.9086852881189,4.91503533943411e-06,5.01342692316242e-06,4.823511720619e-06,4.52566768920169e-06,5.68651301490594e-06,5.2600370759489e-06,5.03553789640352e-06,5.72032501059637e-06,5.68608536876705e-06,5.20121077074613e-06,4.3438747145778e-06,4.97959108136666e-06,5.42697461259294e-06,4.81235792661074e-06,4.5055420742761e-06,4.5667731894712e-06,4.91569793496098e-06,5.05563193780083e-06,4.57129763402442e-06,4.30445557332154e-06
