Frequency_Hz,Average_Input_ASD_nV_per_sqrtHz
13.1111111111111,34.6635761199471
13.1666666666667,28.1298330131545
13.2222222222222,29.0629114982029
13.2777777777778,24.7597501632754
13.3333333333333,33.3839160969837
13.3888888888889,27.4783031062119
13.4444444444444,23.3574964877249
13.5,24.0477325900631
13.5555555555556,31.5418820191161
13.6111111111111,31.3373909701619
13.6666666666667,27.0117762462408
13.7222222222222,28.1178682382816
13.7777777777778,30.3096346587499
13.8333333333333,30.5560270365408
13.8888888888889,26.3579193755866
13.9444444444444,24.3775524743193
14,27.0814674492372
14.0555555555556,20.2868160542043
14.1111111111111,15.405029763538
14.1666666666667,26.6437844426773
14.2222222222222,23.625815301801
14.2777777777778,21.540673624019
14.3333333333333,31.7079702679639
14.3888888888889,29.4579815075752
14.4444444444444,30.2045847585627
14.5,31.0179721436528
14.5555555555556,25.0656465724006
14.6111111111111,33.8672458303651
14.6666666666667,40.1488496865107
14.7222222222222,33.2683792309948
14.7777777777778,33.4684298159504
14.8333333333333,35.7780633739398
14.8888888888889,29.2128997243532
14.9444444444444,27.7976223850495
15,39.3711833881142
15.0555555555556,34.7961538410939
15.1111111111111,26.8721556450542
15.1666666666667,26.7092415047487
15.2222222222222,30.5082348713154
15.2777777777778,35.1558905065864
15.3333333333333,34.7887157072847
15.3888888888889,24.0687933772466
15.4444444444444,28.3061697326195
15.5,47.0144143826144
15.5555555555556,39.7398887418112
15.6111111111111,21.2125470145581
15.6666666666667,19.347334265136
15.7222222222222,27.8489849009724
15.7777777777778,31.2381558728186
15.8333333333333,29.5017119971098
15.8888888888889,33.6928639081301
15.9444444444444,32.6816882979
16,41.6478221725178
16.0555555555556,30.9422331185695
16.1111111111111,30.732395901192
16.1666666666667,29.1498143588771
16.2222222222222,21.3528641383549
16.2777777777778,20.9111576985645
16.3333333333333,21.5603843755951
16.3888888888889,24.973550496809
16.4444444444444,23.5784061932082
16.5,21.7108556740613
16.5555555555556,18.9570279281085
16.6111111111111,22.1711044699965
16.6666666666667,18.6423567235755
16.7222222222222,18.6812303308626
16.7777777777778,21.3116904936622
16.8333333333333,28.7613289556521
16.8888888888889,27.4579891518216
16.9444444444444,26.9287510399114
17,35.0413208207706
17.0555555555556,31.0895385085101
17.1111111111111,30.9084685633392
17.1666666666667,24.8734193094818
17.2222222222222,13.2677362156888
17.2777777777778,19.4970870229157
17.3333333333333,23.4512220658909
17.4166445153146,33.4889161076605
17.5,27.1807975993629
17.5555555555556,24.5134917409863
17.6111111111111,28.7663318431605
17.6666666666667,29.7687319141026
17.7222222222222,21.4192280165698
17.7777777777778,20.0506249346988
17.8333333333333,20.1951406794193
17.8888888888889,22.8544030492204
17.9444444444444,26.2522732978173
18,24.6075126937848
18.0555555555556,25.3381673415629
18.1388676195213,18.0529490800449
18.2222222222222,18.3792646068331
18.2777777777778,17.8248352057085
18.3333333333333,23.5959885388935
18.3888888888889,25.5020228370568
18.4444444444444,16.5800601902381
18.5,17.1783696836102
18.5555555555556,23.4967143143929
18.6111111111111,32.0931062125413
18.6944238071539,23.9444173174637
18.7777777777778,16.7227727825969
18.8333333333333,22.3942610244836
18.8888888888889,21.3935732652455
18.9444444444444,24.7101883377242
19,30.7986008591344
19.0555555555556,28.0235017538039
19.1388687308392,22.6668173717954
19.2222222222222,17.1531611631468
19.2777777777778,14.2204828142432
19.3333333333333,21.7508469713429
19.3888888888889,25.399274154629
19.4722024092465,22.9785317130496
19.5555555555556,19.7571731794556
19.6111111111111,22.6942054881894
19.6666666666667,22.0470415814349
19.7222222222222,22.1587230620526
19.7777777777778,22.0863270294483
19.8610916860822,21.6111565040742
19.9444444444444,38.6417023182827
20,68.4213093195407
20.0555555555556,40.6116393892062
20.1388697317917,24.0342993114786
20.2222222222222,23.2798871748452
20.2777777777778,28.6205081779914
20.3333333333333,32.4403445336894
20.4166477702104,28.0552419351348
20.5,27.4744700053019
20.5555555555556,21.9546881987731
20.6111111111111,21.6305751830526
20.6944258016322,16.8437261045741
20.7777777777778,20.5932330595967
20.8333333333333,23.8601474553163
20.8888888888889,24.2088913818965
20.9722038263348,31.2976586921911
21.0555555555556,29.1560071928106
21.1111111111111,20.3365394823005
21.1666666666667,15.2295838716532
21.2499818445819,24.2842322965381
21.3333333333333,38.1736931019078
21.3888888888889,26.5433471061434
21.4722042547,18.763089341797
21.5555555555556,14.7430017589101
21.6111111111111,20.9408095921424
21.6944266609687,26.4399064200502
21.7777777777778,23.1554567407815
21.8333333333333,19.633688096647
21.9166490635051,20.9040981957482
22,27.5398489966245
22.0555555555555,25.2370114381658
22.1388714624217,16.5086324037234
22.2222222222222,18.0247130302947
22.2777777777778,18.5520239152037
22.3610938578263,19.7866929420307
22.4444444444444,21.8902126010113
22.5,17.8706601681016
22.5833162498227,23.0807477636904
22.6666666666667,25.6785955708837
22.7222222222222,22.7926412948165
22.8055386385104,21.0289011184659
22.8888888888889,20.989550514004
22.9722054279127,25.7397318771729
23.0555555555556,19.5620272578305
23.1111111111111,20.2680894058628
23.1944278110386,18.2465962916605
23.2777777777778,26.4746713921205
23.3610945963741,27.4674775181386
23.4444444444444,21.9128168138323
23.5277613800284,18.9864669206605
23.6111111111111,19.0974868470455
23.6666666666667,18.9880981731011
23.74998375568,21.14040200253
23.8333333333333,22.7447591638897
23.9166505355475,21.7612474585814
24,27.7875049958722
24.0833173138483,24.3397930161464
24.1666666666667,21.7654263454149
24.2499840906146,23.5724592327934
24.3333333333333,20.5123235066104
24.4166508658778,25.831414029738
24.5,20.672018429446
24.5833176396686,24.3377672494414
24.6666666666667,23.8021256532188
24.7499844120165,22.4883301531991
24.8333333333333,20.9231245474624
24.9166511829507,23.5389759391385
25,22.0209012970222
25.0833179524993,17.1573471362974
25.1666666666667,20.5454313092548
25.2499847206897,28.4403066615377
25.3333333333333,18.3949078340796
25.4166514875486,22.2632864401472
25.5,20.5925385701108
25.5833182531021,18.6938569445653
25.6666666666667,22.6936478913767
25.7499850173755,19.7476760854464
25.8610961928588,23.703652959045
25.9444444444444,22.2610750284413
26.0277629550533,24.5806032214466
26.1111111111111,20.4487958255404
26.1944297160321,16.2681244348617
26.3055408893541,25.3261406473367
26.3888888888889,26.4069970473196
26.4722076483579,19.18446744431
26.5555555555556,20.4190662718919
26.6388744062062,20.1064300184233
26.7499855774739,20.0610529435045
26.8333333333333,17.6001561681579
26.9166523334442,20.6436673497105
27.0277635034791,27.1508828947308
27.1111111111111,21.9481133595066
27.1944302576288,25.1561519601586
27.2777777777778,26.2051707804272
27.3610970107127,23.6765476378471
27.4722081788527,21.4346832958375
27.5555555555555,19.2945895266501
27.6388749302031,19.8045954964386
27.7499860972048,23.7541068573926
27.8610972637608,18.6111485938779
27.9444444444444,18.4421795198743
28.0277640127705,19.7564055235666
28.1388751782351,14.6850629673369
28.2222222222222,21.7272799327395
28.3055419256319,23.0000514577502
28.4166530900369,18.7927636076267
28.5277642540269,20.7578327952075
28.6111111111111,22.8569339104716
28.6944309992439,22.1541026067908
28.805542162217,19.1983082930071
28.9166533247914,16.6922697596458
29,23.118006687313
29.0833200679159,33.0473644298145
29.1944312295139,19.7699834571092
29.305542390729,28.8066209721593
29.3888888888889,21.5669668245288
29.4722091318433,23.1089225979087
29.5833202921202,20.3736264209307
29.6944314520292,26.7897247302906
29.8055426115743,35.1579924966652
29.8888888888889,52.2566646793808
29.9722093502186,31.1333136155043
30.0833205088718,26.4748541829352
30.194431667175,21.6750276028173
30.3055428251323,23.7402913021162
30.4166539827472,19.5976000733922
30.5,17.4973407498928
30.5833207185361,22.2243861411552
30.6944318753116,25.5485414379333
30.8055430317578,23.161563324941
30.9166541878781,23.5377937381759
31.027765343676,27.1564019282014
31.138876499155,23.7396424715113
31.2499876543186,14.6030777802433
31.3333333333333,17.4024590923146
31.4166543864796,20.6725289751798
31.5277655408689,21.2751453769693
31.6388766949542,22.2096830050991
31.7499878487388,17.090242131678
31.8610990022257,21.4223880688216
31.9722101554181,45.4682451403066
32.0833213083191,28.9075821209521
32.1944324609315,17.8732041189344
32.3055436132585,19.9966577340089
32.416654765303,14.6837562298802
32.5277659170678,16.4328665072292
32.6388770685558,20.9876565514083
32.7499882197698,22.8696495250966
32.8610993707127,22.3051677900389
32.972210521387,25.5261417613847
33.0833216717957,18.9099188662522
33.1944328219412,18.0222292405764
33.3055439718264,31.5199378986043
33.4166551214536,22.3810916027282
33.5277662708256,20.6690134211415
33.6388774199448,18.0040559993504
33.7499885688138,21.8365236640006
33.861099717435,18.6896719957786
33.9722108658107,20.9684154491271
34.0833220139436,17.8022525831031
34.1944331618358,19.8412264138353
34.3055443094898,22.0662327164263
34.4166554569079,23.3090609155976
34.5555257829921,14.1853405730883
34.6944333244355,13.9001719104629
34.8055444710455,16.6139187039722
34.9166556174295,24.421019111287
35.0277667635898,20.2842491785578
35.1388779095284,16.9083543728588
35.2499890552474,18.0134638037885
35.361100200749,20.7499678108778
35.4999710195092,21.2899973498487
35.6388780635646,18.9291611793464
35.7499892083209,22.2994196058164
35.8611003528687,21.0425821287196
35.9722114972099,26.9581403505188
36.1110826210601,21.3941587569835
36.2499893571717,19.2515118458508
36.3611005008048,19.7826195185375
36.4722116442398,24.3315022529381
36.5833227874784,29.8462906627086
36.7221942062878,15.3806398440367
36.8611006447276,20.1036858275496
36.972211787293,18.1736164681427
37.0833229296698,20.9337778523573
37.2221945826218,23.3036736187158
37.3611007847982,27.8596207443069
37.4722119265285,24.6476819156143
37.5833230680778,24.0089945091953
37.7221949489794,17.2814506606367
37.8611009211692,15.6261505997041
37.9722120620973,16.6310172724401
38.111084116167,20.1881523132581
38.2499899136596,18.4702272810146
38.3611010539853,23.8966132087275
38.4999732777325,15.897983950647
38.6388789040645,17.4171787111785
38.749990043806,18.5941479118126
38.8888624338444,20.1451660336912
39.0277678924463,20.8373686418684
39.1388790316209,17.4026400340716
39.2777515846648,23.1985649144656
39.416656878865,19.1664528660881
39.5555295463832,19.8999224950782
39.6944347251368,16.5571824061142
39.8055458633779,22.7017810283355
39.9444186884911,27.4515092108273
40.0833237083226,23.5131842056452
40.2221966441417,17.2451279067843
40.3611015523427,16.1587502498454
40.4999745973523,18.5537890374796
40.6388793954572,18.9411811825613
40.7777525481729,22.0705829430383
40.9166572376847,22.7205711728471
41.0555304966519,21.6880964623811
41.1944350790429,18.7294574912665
41.3333084428364,22.8398427299166
41.4722129195494,17.9326537631312
41.6110863867726,26.2828819384144
41.7499907592213,18.3296124338256
41.8888643285051,20.7477619126362
42.0277685980749,21.4616357320039
42.1666422680774,19.2046326078263
42.3055464361265,17.384185186182
42.444420205532,19.0226928674202
42.6110869670055,24.5320712962923
42.7499909753799,17.2324090987226
42.8888649011572,18.8759465724833
43.0277688114186,14.4429299038911
43.1666428332963,20.6247134410162
43.3333095916299,22.45868059739
43.4722133475319,19.4777287484113
43.6110875206289,21.4251880494718
43.7777542771071,15.6975596517301
43.9166578817898,21.2430207601002
44.0555322030608,22.0715286017228
44.2221989577395,17.425875636596
44.3611024142481,16.0990916029962
44.4999768807389,18.2146940572187
44.6666436336715,19.9418768251167
44.8333103859628,18.2425019221004
44.9722136435377,23.7043981489048
45.1110883050423,18.5064408657487
45.2777550556578,22.8259149644978
45.4444218056575,21.2860513438531
45.5833248696586,16.6576441626476
45.7221997209736,17.4290346120522
45.888866469364,18.6024598464715
46.0555332171629,17.5070400309255
46.1944360927366,18.4198035761979
46.333311128864,19.5254283084888
46.4999778751167,15.1090756318368
46.6666446208009,22.3055279902602
46.8333113659226,21.1497473480971
46.999978110488,20.5137509302316
47.1666448545028,19.5252111007085
47.3055474000124,17.4714705361206
47.4444227599866,17.2494160611756
47.6110895025616,19.4854274507917
47.777756244607,18.8823729167798
47.9444229861283,22.8095480110174
48.111089727131,22.8430122708446
48.2777564676205,18.7863962909292
48.444423207602,20.992821185455
48.6110899470807,18.6660468602433
48.7777566860619,18.5724633417408
48.9444234245506,19.0238368936035
49.1110901625518,16.859104811323
49.2777569000705,18.4728517393456
49.4444236371115,19.5398719658594
49.6110903736797,24.0077916296859
49.7777571097798,29.4510090206368
49.9444238454165,631.28779303867
50.1110905805944,388.081589017843
50.277757315318,31.9347455956368
50.444424049592,23.5952819624675
50.6110907834207,20.9615204711408
50.7777575168085,14.6010838565282
50.9444242497597,18.2928164827167
51.1110909822787,19.3350402991143
51.2777577143696,16.2754981543846
51.4444244460365,18.4995568770934
51.6388515330515,18.8327132934382
51.8333134849672,16.5909797294189
51.9999802152504,17.0103135326301
52.1666469451272,15.37673153444
52.3333136746014,18.2380667520142
52.4999804036768,18.678469011157
52.6944078369065,22.656692373798
52.8888694366564,15.937047513931
53.0555361644296,23.2961387502372
53.2222028918201,20.0531772810501
53.4166305540832,24.477396825879
53.6110919209296,18.9375469530367
53.77775864707,16.2225531406425
53.9444253728429,14.9862372698348
54.1388532580543,16.2131218247746
54.3333143982362,17.0327614778793
54.4999811228084,15.8440580690617
54.6944091755285,15.159291187319
54.8888701454427,21.1781658327337
55.0555368688504,15.375948905086
55.2499650857242,18.7951767879886
55.4444258888084,17.0599809602968
55.6110926110865,19.536663554052
55.8055209888589,18.2482633595972
55.9999816284478,18.8064913381746
56.194410116964,19.0345029110728
56.3888706440371,23.548343178709
56.5555373644706,23.034616891153
56.7499660085698,18.8401683464314
56.9444263775913,18.8414366589635
57.1388551288056,19.8812199064452
57.3333153890268,19.7673659424295
57.5277442459137,16.9556431515554
57.722204398811,19.4383078736461
57.9166333599568,24.5497414496072
58.1110934069771,25.8541144751476
58.3055224709965,22.8918692144855
58.4999824135573,22.218833672495
58.6944115790924,21.3003411788201
58.9166339252765,25.6529625675989
59.1110937064833,21.2741660374927
59.3055230288633,21.9111295830953
59.499982709128,24.7274699927772
59.6944121296528,34.9037971751406
59.916634471726,55.861649729826
60.1110939960244,48.3170919721228
60.3055235682287,34.1371984000407
60.5277459078897,31.5268525676512
60.7222052793826,19.9477651157856
60.9166350002345,20.0479216501376
61.1388573375553,24.818679760888
61.3610796740423,18.7847831750811
61.5555388420867,20.4217457179052
61.7499687609157,21.1614917230729
61.9721910951563,25.4530375867027
62.1944134285963,22.3645938165189
62.3888723986633,28.9340558544586
62.5833025102159,23.8764410801233
62.8055248414985,23.3719556107727
63.0277471720118,22.5347227532491
63.2499695017643,21.1967349401965
63.4721918307639,19.7072853330219
63.6666505073968,16.8737046398072
63.8610809047249,35.0274276435263
64.0833032316941,60.236927342888
64.3055255579394,20.7982231073332
64.5277478834682,17.4540641743535
64.7499702082879,19.1326183455476
64.9721925324058,20.2814121115359
65.194414855829,18.2669611479805
65.4166371785647,15.5983630845048
65.6388595006197,15.2551488169304
65.8610818220011,14.6500797090435
66.0833041427157,17.9502746491881
66.30552646277,17.0151567446969
66.5277487821707,18.4336468245764
66.7499711009244,16.4876374418909
66.9721934190375,22.6434236788621
67.1944157365162,16.5366243184418
67.4166380533671,15.5521447410158
67.6388603695961,18.0843454731645
67.8610826852095,18.8045106985585
68.1110657965924,19.6302455663686
68.3610828931196,17.3792559645177
68.5833052067732,18.6128625838446
68.8055275198362,20.431413853667
69.0277498323144,16.5579819707698
69.2499721442132,25.6314721116083
69.4999555910486,17.6585764894935
69.7499723438965,18.807982791456
69.9721946539508,14.2112199759458
70.194416963449,15.611280939693
70.4444006308821,16.4668929597072
70.6944171578138,13.8898715584382
70.9166394655406,18.2049693154739
71.1666232977391,15.1487410613373
71.4166396559804,18.1530253300166
71.6388619619892,14.6002099517684
71.8888459556621,15.8794295583615
72.1388621486217,15.8154608122934
72.3610844529638,17.3223271409171
72.6110686049178,15.4794153934102
72.8610846359021,17.9759972224774
73.1110688956141,18.3655674800353
73.3610848163467,15.7853229374157
73.6110691823613,17.2163242810085
73.8610849943483,19.0689709386321
74.1110694652392,13.6334544858393
74.3610851699561,16.3732906168131
74.6110697443259,21.6848353610118
74.8610853432181,14.8003712499589
75.1110700196969,14.7639436820528
75.361085514181,15.1652434795668
75.6110702914259,17.0197686033533
75.8888482186171,14.5086696900102
76.138863553438,12.7098625500963
76.3888484848229,13.5618807570422
76.6666264089923,15.1233852144737
76.9166415874069,16.8526823492017
77.1666266698415,14.7459665788736
77.4444045910801,15.0550318634556
77.6944196162465,14.4602973379102
77.9444048467328,16.3028741473581
78.2221827651276,17.9092827182188
78.4999606825273,16.2063164021827
78.7499755045964,18.3649552069299
78.9999609313723,15.2454482782269
79.2777388460411,15.1405434776579
79.5555167597538,15.0569007896581
79.8332946725206,16.1785547735256
80.1110725843513,18.5270564532053
80.3610871068013,14.8635060638323
80.6110728233184,16.9157587023972
80.8888507325791,17.7725169287386
81.1666286409399,14.6404976416742
81.4444065484099,14.3445059613239
81.7221844549984,17.9493119110947
81.9999623607139,15.5054253041537
82.2777402655658,13.2835860066198
82.5555181695625,16.8786576769287
82.8332960727126,15.2615314611957
83.1110739750246,16.6728635419945
83.388851876507,12.5585930159997
83.666629777168,14.5150679605331
83.9444076770157,17.271121270238
84.249946575284,15.3055758111463
84.5555190538575,17.2503574175961
84.8332969511564,15.643748031604
85.1110748476751,14.8086723905618
85.3888527434212,20.0834616394812
85.6666306384024,14.8999060014388
85.9721698677283,14.4720681366002
86.2777420047043,15.5256761794944
86.5555198972866,14.5377749680243
86.8332977891344,16.7680871218911
87.1388372353488,14.5411754946151
87.4444091486487,14.9643610498846
87.7221870381929,13.0262465008648
88.0277266458267,14.0579772675615
88.3332983927157,16.7898784371492
88.6110762800254,13.684481922909
88.9166160458761,15.1507663764441
89.2221876297058,13.4447693786021
89.5277275025221,15.2730422639452
89.8332989761403,20.4123609705788
90.1388389544829,25.9058450691509
90.4444103193949,16.452436749183
90.7499504018531,15.4997618973824
91.0555216595333,13.5179445277906
91.3610618447248,15.0326156211159
91.6666329966182,15.3835996121171
91.9721732831877,12.1326212154146
92.2777443307099,14.1012634845036
92.5832847173292,14.62198816173
92.9166182250699,14.3005207312394
93.2221891140104,14.8287281706364
93.5277296526992,14.3697067105807
93.8610631569415,15.1039151243775
94.1943966599743,14.7509939372893
94.4999673394599,15.2853311570021
94.8055080791017,14.504378262043
95.1388415787761,12.7820419074227
95.472175077289,15.8841531311741
95.7777455529646,13.1204594165037
96.0832864882527,18.8342917432059
96.4166199835397,12.8787197346123
96.7499534777108,14.0186650331997
97.0832869707776,14.1312945410782
97.4166204627511,14.2300608187729
97.7499539536428,14.4083993006155
98.0832874434635,14.3061720900011
98.4166209322242,15.1754810361359
98.7499544199356,16.4626712637448
99.0832879066082,14.7881178636933
99.4166213922526,17.6823875322981
99.7499548768791,18.9426243813087
100.083288360498,78.6053377360088
100.416621843119,17.1174249891977
100.749955324752,15.6849239434072
101.083288805407,13.9668059120767
101.416622285093,17.8772470656724
101.777717127563,14.3529836395653
102.138844821137,14.2749106619845
102.472178297819,13.8116053025333
102.805511773572,15.3292969081695
103.166606832961,12.2526784263674
103.527734301223,12.664229058012
103.86106777409,14.4096095256221
104.222162994509,12.0376009574172
104.583290295586,15.3190796753462
104.916623765656,15.3489331259101
105.277719143905,13.3762795690769
105.63884628118,13.4247361832472
105.972179748535,14.4768364009008
106.333275281512,13.6085796387296
106.694402258265,14.5362995284628
107.055497895366,11.713452019869
107.416624764129,12.8971025933904
107.777720503971,16.5938905249413
108.166609598775,13.2818147741873
108.52773630424,12.5732259072099
108.88883219951,14.2566490991987
109.249958800632,12.5313636647072
109.611054795256,13.773033460023
109.999943883241,14.75074827854
110.361070326538,13.7514931138602
110.722166471504,14.3231425824428
111.111055555521,13.489252699122
111.499944638176,12.0746683863987
111.888833719485,15.406054803908
112.24995990173,14.4679602047932
112.611056295532,14.7108869391604
112.999945373069,11.3774712539872
113.388834449311,13.0254011209611
113.777723524273,14.4752756486142
114.166612597967,12.6666855068958
114.555501670407,12.629936749517
114.944390741604,12.940078215762
115.333279811572,12.8868650104952
115.722168880323,13.9699410571833
116.11105794787,13.8961118945788
116.499947014223,13.5629219001196
116.888836079396,13.5277192902797
117.277725143399,13.9793223991152
117.666614206245,12.5529461430203
118.055503267945,12.7620299950733
118.472153836084,13.9756456663759
118.888836967781,14.3999438568704
119.277726025951,16.1686709421684
119.666615083022,17.247892016652
120.083265864706,151.440454315925
120.499948773089,15.2829030105292
120.88883782677,17.0591504354875
121.305488766714,15.8113219327079
121.722171509685,14.2338205992503
122.138822555737,13.1496387229676
122.555505187846,13.3250239713042
122.944394236054,11.4466480762006
123.361045435168,14.0559193238347
123.777727907416,14.2861673829677
124.194379209182,15.075236028713
124.638823886246,14.6016373925202
125.055506194753,14.5627366229666
125.4721576513,14.2198390797792
125.888839854835,12.5863228480711
126.305491410657,14.6204719800457
126.749936080024,13.4822858855192
127.194380747818,13.1993441846054
127.611062738815,12.8862906001129
128.027714495754,17.9986485583682
128.47215915912,14.1982094415329
128.916603820977,12.2270779434343
129.36104848134,13.040410622023
129.777730213068,16.6196746196963
130.194382215547,11.9554169101134
130.6388268717,15.7498959025728
131.083271526417,14.0883525587774
131.527716179713,16.7991183530242
131.972160831602,14.9046696520255
132.416605482098,16.6900110909577
132.861050131217,19.493991919901
133.333256172783,56.7186206260241
