Frequency_Hz,COB1_1uA_Input_ASD_nV_per_sqrtHz,COB1_2uA_Input_ASD_nV_per_sqrtHz,COB1_4uA_Input_ASD_nV_per_sqrtHz,COB2_1uA_Input_ASD_nV_per_sqrtHz,COB2_2uA_Input_ASD_nV_per_sqrtHz,COB2_4uA_Input_ASD_nV_per_sqrtHz,COB3_1uA_Input_ASD_nV_per_sqrtHz,COB3_2uA_Input_ASD_nV_per_sqrtHz,COB3_4uA_Input_ASD_nV_per_sqrtHz,COB4_1uA_Input_ASD_nV_per_sqrtHz,COB4_2uA_Input_ASD_nV_per_sqrtHz,COB4_4uA_Input_ASD_nV_per_sqrtHz,COB5_1uA_Input_ASD_nV_per_sqrtHz,COB5_2uA_Input_ASD_nV_per_sqrtHz,COB5_4uA_Input_ASD_nV_per_sqrtHz
0.666666666666667,50.7959671046601,103.117006386006,225.116153329933,59.1780180588319,64.0240615817124,1887.86429206901,61.0420705127789,39.1781194443913,2120.39321981648,47.9630483459526,43.9983677634394,1722.40773152537,41.1683280521365,34.2467361914883,2385.82219063085
0.722222222222222,57.246408622005,74.2809043664493,188.807093047259,52.4841994423175,54.311024688564,1999.3415091928,61.4950004002005,43.4747776951104,2345.01989129586,50.2364720688908,34.3539344461688,1834.16510983737,36.9728223283718,24.5612978886064,2131.81544913547
0.777777777777778,52.2492154288669,62.8236645439926,176.813669095326,52.8405597103173,37.4879935413662,2599.099572319,57.1153474094421,48.7186640428421,1881.10440195554,48.3924974118579,30.9660197535549,2088.94856441106,44.6415366257702,31.3250917958941,1955.02745317244
0.833333333333333,53.6124339879756,80.5453550717622,167.69272452276,44.42361815267,44.320102248123,2126.42875769304,40.7873206172255,40.0344403743365,2092.778313464,44.4747411118547,34.699734244197,2208.57432141062,39.1235553303027,27.0793445170728,1966.82181871731
0.888888888888889,50.3588758960887,69.6818232581262,163.829450596395,34.065056501032,36.7328053091676,1865.29523592769,46.8687891751763,38.3116350094078,1510.89361028227,37.8703194452434,43.1480812891699,1534.95252919837,37.1367811972969,34.8121515909607,1723.4560301718
0.944444444444444,44.2921282059567,64.2561493545951,156.916613958555,40.5356424458739,35.0944094626297,2001.56520053243,38.4096339268495,32.6400209260513,1499.54400929759,38.847202606322,37.0893381018176,1503.95917793612,54.1841956297884,43.6339155478061,1705.59068092197
1,61.2041008279311,48.9953678394508,145.116598217971,52.4895044599089,47.4114028428842,1696.10825715933,48.6145115127222,41.9975741835811,1758.01232245306,54.0588445973206,45.8226364155515,1369.09201808584,46.0639387945797,51.0230840108938,1721.66786647593
1.05555555555556,47.0634440875721,60.5667386432201,133.489458878354,37.1365386248393,41.1338721704249,1876.05669610495,34.4436807441656,39.4290900299085,2068.6667915382,49.0339364626678,41.5596150758535,1706.20173173782,48.0952200949606,26.7296594083811,1482.96977840729
1.11111111111111,36.5793337882695,54.6243959144314,198.250226270069,27.5539344766122,37.8892649688875,1887.18202695044,35.5576248487543,23.2736797777801,1972.3313037301,42.110426804749,28.6956936038491,1683.06756168204,50.9352903032791,26.3101678262309,1440.30413498284
1.16666666666667,26.287410189286,55.1010947737276,202.427124311747,34.8659158679882,51.177586012753,1670.99765232821,39.5370853276904,26.9460376716511,1971.84345371386,42.1485522740233,38.1016011560054,1760.63764313481,33.561519223629,27.023880489647,1342.84103748936
1.22222222222222,34.6848216917453,46.7461766635982,134.739970862916,32.6538156049865,40.7012335163338,1349.74842571291,52.4419342556546,28.5038498299801,1911.55062450009,41.8977058068879,38.5246905718352,1809.48306394465,28.1091227913114,32.7588426036556,1461.58171669519
1.27777777777778,38.4767968756543,44.9728954687318,137.770000707062,39.1263076614956,36.2515077964288,1531.81082251649,51.8295389155571,32.7307130892466,1743.67612134707,49.7797726090996,35.3674372581605,1378.43872820502,34.7618126509373,28.694803979398,1668.77060320764
1.33333333333333,52.28737779459,50.3152722016507,147.833394623486,50.8314219975938,43.5312821300222,1663.93940411068,44.781272344389,37.9978660894335,1730.67468674973,59.7739342580594,38.3039008801393,1477.10755121404,42.6796210384003,30.6083048568059,1556.5339834777
1.38888888888889,46.2330609655992,62.457662929451,131.262952505744,43.1280489233579,50.1519117636003,1624.51311719338,40.7136548955618,32.4107696325482,1761.16992772081,54.9309906432295,31.4384239570326,1734.99937635143,36.2732535822769,21.0457461789177,1459.11703679082
1.44444444444444,45.451022819734,44.2837368142812,139.467509485274,44.3159105591693,30.1104469570139,1343.29025203612,57.3280064463777,35.2255001255312,1516.21468522361,36.4732307172671,32.0576275272807,1205.04005367118,36.5578623002885,19.7461098152,1489.12611789165
1.5,48.371584351232,43.8691621556928,145.380961771901,38.1815424166647,30.0364128621527,1443.66530271619,49.3455980477036,40.0392580971568,1484.94403007322,29.4155072480855,33.5388948197207,1111.64405131347,31.1226142475634,32.0742998698983,1337.37739613588
1.55555555555556,47.2038599529821,48.9565541147684,111.979958018155,36.7168998938684,32.6765529244004,1601.62684873583,27.8014124690273,25.255138928516,1143.09463288776,38.5661616407078,28.7383545235282,1324.19765962408,41.006200703925,33.1488912646082,1116.06691062696
1.61111111111111,33.2233686333105,56.6749905115341,111.127677549428,33.073693208743,33.0024498102535,1129.40542735401,49.6495882300795,29.9958183456231,1092.95577307899,35.1528703992538,26.6369717354597,1303.74827035169,50.2301780185597,34.8093386292932,1254.93306567759
1.66666666666667,35.2038980383293,46.9173314998643,141.398841947688,29.5993607622268,37.8162275127433,1352.93078954826,49.3885627278669,34.1243866611719,1004.89229994358,35.2528252946085,34.3186809242815,1174.23275442692,61.6169856628407,36.8619123942851,1437.53056709872
1.72222222222222,38.2822151445018,31.8293484358507,145.099254914479,29.9919199751292,28.250005679611,1136.31953022034,32.4673505239435,26.9169305317269,1180.59019510791,30.4393931874245,38.946397533124,1018.42653712732,54.2177202529468,19.6711698921475,1515.28245172723
1.77777777777778,33.6312462078942,46.2544871665902,100.372295948671,32.0661047127573,29.1277750428617,1060.36203338243,32.0651918812925,24.8366394110045,1466.71135998012,37.3301354777112,35.9517655253532,1006.87861242123,45.0603567042403,20.9081746065876,1399.25587708756
1.83333333333333,35.9105116041678,52.7002344432505,115.944356589775,26.7170496225754,32.9284737806276,1054.54077698671,39.8189223176509,25.037971378782,1392.39560218999,35.9817094698695,33.8454808521203,1373.01977062945,34.8118579755532,22.0624561762146,1277.95247641296
1.88888888888889,41.1506710686013,58.2360328453089,117.844070526125,23.607603926257,41.1113253390257,1045.3384622396,45.5305417467827,27.1107964395343,1068.89892014881,32.6221213653155,36.8959120941419,1259.19298233533,39.3185064166265,29.398129570293,1377.32739001485
1.94444444444444,42.3325382172331,60.7134887982354,114.762740817305,30.5886381241158,44.405014202973,980.394621755432,43.5626767410085,36.1292616633006,867.566108921861,43.5788235051323,40.9605158546734,1315.64885870793,48.0441078222384,37.9368666293573,1554.12039601749
2,46.773047445699,54.6818467252202,153.808402762308,37.552689541245,42.902272806323,1326.19119855837,39.4576728136401,50.9110991434505,1035.03389975073,54.386365754147,48.375541363522,1117.95770266841,51.0879371796216,33.1061361461831,1494.58463596221
2.05555555555556,33.3884608504816,52.8697672508254,141.529228758381,30.4453766253985,27.7913922276643,1141.02735269251,46.4519227410304,38.9140663451226,1001.06859404495,41.1577935007125,38.0051053865298,861.285381763177,40.0299337260296,22.6724049820301,1264.47381673071
2.11111111111111,34.8904286137886,33.8140997506385,127.539196146683,28.6252298208587,25.1569463169137,964.466991721144,45.9522579607252,35.5538776380015,1299.32828245348,28.6619035988548,35.4980974339718,1054.520015026,32.0672134354083,28.3535689074224,1311.41938877955
2.16666666666667,35.0623599385549,47.5523255481922,131.246895075284,27.9809000453488,29.9386144740361,876.298941693142,31.3106199995191,30.7513223735556,1458.59381561355,24.8361758494318,25.9986369326332,1460.78765920231,25.3045998924339,31.6699539390881,1056.09943695459
2.22222222222222,40.1288381693842,52.3035543897754,143.918689121426,24.4344140373883,27.8817157479058,894.718147080104,40.0412801775879,31.8337278584134,1565.10961533239,30.7328672959597,26.1684669065219,1434.13741400982,31.5832809917371,28.2116242485718,748.926773089495
2.27777777777778,35.3445600127258,49.4448783784889,134.681050678274,31.6257958355139,30.768762439138,1102.85308782255,35.4599955876154,28.9932609578857,1311.07074388583,33.9579961955222,26.4735296960995,1138.15583860954,32.3006646171872,19.7918055848946,965.269640721429
2.33333333333333,32.1673401573404,47.2832979219387,118.721425788858,34.3959118402195,33.3490406981743,907.245029026137,36.0116150303141,27.5691753166836,1245.26746628833,32.990335914866,29.5207294601002,863.4496468547,28.6954725339127,33.6732475299985,1119.2154903731
2.38888888888889,30.074492732829,41.1033947122214,105.843218428079,31.3774911892069,28.9074731614496,1047.66462731974,27.842672471439,20.3902446705941,1264.11293104334,32.8311887666782,29.8330890819598,660.519852991293,29.0279685674668,30.5953700324327,1308.9278822442
2.44444444444444,34.4893594548355,39.7365594082687,113.089280633045,38.6858802139866,29.486807989506,1106.58343012261,34.20636858955,30.7165468528885,1141.48067987395,41.3353104133806,26.3861535602172,949.656249273894,29.8897998963159,23.5722546820693,1368.88626288968
2.5,29.6289608795178,44.5208893969268,109.483402981369,33.3448023972133,27.7851797620238,925.90104196092,38.5954222965703,31.6525322380347,988.657386201,39.2163287251405,25.3058533770395,1017.59788582007,25.0784060207588,20.1412502296017,833.739265373342
2.55555555555555,28.8821651303554,41.5831755375772,76.178979498875,31.353477949778,33.730937072252,905.157929086709,28.1728130125006,28.3588355531074,1092.6998498674,35.0037839774467,21.6703651862714,1146.3220555404,18.060594349738,23.3196786518046,787.005673216936
2.61111111111111,45.2054906602741,50.0302481198543,92.6327407052937,30.086359906459,30.4786943918884,942.810940168867,29.2437375551322,34.050241613282,1177.93898380995,37.1716971575769,25.6408468345101,1259.23046582639,24.3537751167359,25.2169593210183,1009.2708821063
2.66666666666667,43.5524342045869,39.3114166047589,101.322642741888,29.0680280738045,28.9507376146909,1105.33019661394,28.7174346392058,27.0249407430841,1176.26514028189,36.0181089932725,31.3239650568176,1048.41430137339,28.3042932389596,28.8901652278292,989.342086399866
2.72222222222222,37.4368676701981,39.6857274300492,108.464750435702,24.9092793135929,24.2722768306031,1215.10269320698,30.5124203104564,17.506059760278,1070.16355416312,31.8687680140663,29.165318748862,1093.73572899435,20.5113520352777,24.8555202016566,994.367792730228
2.77777777777778,32.3797288967723,37.4465459227462,99.1816952179735,28.8034113924262,27.6073414179961,1067.80440655981,31.9863259474295,32.2318386270513,1019.21161629599,29.6591038395644,23.2329107921323,1081.84781667878,23.8772811503613,22.9810429536813,838.136398802711
2.83333333333333,26.733914823889,39.3102065012936,84.251996111374,22.2233407507964,24.5575729645858,828.829416922751,34.8714813421437,27.946346263476,1184.78869953534,26.9483902848721,21.6591442422585,1184.21780359677,23.5570915001292,24.3379672042474,859.33285304742
2.88888888888889,23.6289408382659,29.8655503745567,102.256472946174,26.6782671862879,33.1424186322564,1008.26323209779,29.4344325871851,23.9158760451501,727.973098989593,27.7197885122077,26.6872124457759,1098.20661031094,37.9367635103213,22.6047005108259,968.040549919084
2.94444444444444,30.7270107529312,41.569032507401,101.710909781858,36.1682575244628,34.1870977804657,965.633034966489,29.3532568838963,35.593271885387,976.121510961867,32.7964207072223,32.5855130367246,921.736475263436,32.2793015643398,25.941021247467,811.548082877301
3,36.0051734702343,50.9969797324506,109.680427327303,47.1229281560429,36.4437261277623,1182.9224087531,30.9274293780159,38.9237588377163,1241.23864819107,40.9042434976755,34.7589490065998,1046.8316770789,40.7986948968506,32.5274529199624,949.57721342477
3.05555555555555,28.431654845549,45.5791941844259,99.7682460095508,24.8942171194659,32.0868650988292,926.432885798679,18.9471237395045,22.1395154950664,1114.12389637672,34.036387188758,28.8636376492418,965.483829517698,31.0531090694779,20.4563012498653,882.393505713298
3.11111111111111,26.9276581569315,40.0440466992729,85.753140414603,24.672599151803,23.3585055704176,722.566394075402,23.797410299717,18.1941763689831,866.547144675477,27.5921504712737,32.3676959579761,881.283900482549,24.0657158487811,19.2494313745546,682.897195556024
3.16666666666667,23.2057438491705,45.3777729589284,90.6050447064651,25.3281561864155,22.7955729994063,883.106682298752,20.4723351748583,21.9079703449102,1203.91016121682,29.5239328055205,33.4497687428494,1061.80315886981,31.7318572292034,19.9778647215538,724.885655759147
3.22222222222222,29.2065162983463,40.8405641854572,79.9652849328685,24.9564611216897,19.9624266680712,840.965271565705,31.6878456925676,23.0694329910941,1361.81738891972,29.1802289816113,31.0257851871759,1004.47339100352,25.0278233997835,21.7023758128414,679.41752903136
3.27777777777778,36.5925562965314,40.5906741830113,82.3889533559031,24.9403732063732,24.9207096036905,902.648159318764,29.493245626327,17.1820687402686,952.432421861183,32.6547425375854,25.2625913987179,720.047848289424,21.8334194531674,27.0703353674865,853.130706029247
3.33333333333333,33.9141553777102,34.4375008713482,83.2972182493165,27.6213278853498,28.4303413240094,828.332911426035,33.4866347305118,20.8404681194196,981.564007250599,33.4682863380175,21.6027405661442,819.404811564813,23.6391732761736,29.6435099104616,973.307511151226
3.38888888888889,32.123352887309,32.2746468592357,91.9379495946401,22.1719306059112,32.7558060936544,732.255345763043,37.0933895793704,20.6855253410845,1047.53277048965,26.520062513569,25.51337759566,1005.05064417699,28.9189805476486,17.1103032348732,849.60460971654
3.44444444444444,26.2904270668056,48.0504421409196,87.1874100367944,15.7436253719131,29.1499889890254,1038.23981354555,33.6868498941003,23.8363672962135,1141.44278060483,23.0753971900352,27.1706890763414,1033.5439292692,26.6093050297786,11.274418985435,974.740403174636
3.5,20.5477522875141,36.1018211567478,83.9304219534474,25.235442738412,26.1433890901126,1118.64981625892,27.2380996194511,25.186883871809,1023.82271071734,21.5036651040325,27.4133425404548,972.187831273572,18.6634773340665,14.1675877530455,729.798576315437
3.55555555555555,25.4129338986294,34.1440145333426,83.5318775159303,29.0979363731574,30.1029858188238,1184.88252575795,29.9423983161232,26.9948780408613,894.443305939096,24.0121559118269,20.8456683403358,977.114481398466,21.7181925227363,19.4057484082675,844.135594073513
3.61111111111111,28.136322737231,40.2835053498624,85.4302179111758,21.083303816805,24.3290330424833,1255.10479929628,32.4109527555678,29.4889335870903,936.044559239573,31.4360317158957,23.7616413244145,998.718271514005,25.0863046472925,18.6859728824871,788.692136343508
3.66666666666667,26.8512648079257,41.8843785633114,88.8562800961366,23.8259623041471,24.9926054672712,925.913549497651,28.7207535179599,32.656486181192,989.599139105951,35.4121351866895,23.9197309925737,958.226096185464,28.8504927914393,19.8631505189748,597.354794527399
3.72222222222222,28.9765481100941,42.7517231137785,89.2174644215504,28.894785984991,30.812749119669,793.121020343212,17.3120618118877,26.6864013917718,998.836272623893,32.0060476495293,21.9503631439199,1058.94511944745,22.4137073280194,15.9073549344917,535.311258538496
3.77777777777778,24.1638818112947,35.7555768925104,78.1456412318877,26.511889011915,28.7414476120613,828.541134433136,21.9005233042528,22.4062182999254,962.759575827536,24.8458999997253,16.8091228961617,1224.53742573914,24.3408645228913,16.3109235761501,1010.57573294943
3.83333333333333,25.9375635530034,33.3727113024509,90.6930241323937,27.0126828656995,27.610376363279,1033.45541707005,29.1773003319027,33.9714197450499,736.931143476102,29.7746146768608,19.5935117112141,1193.55137943549,30.187654899047,24.0019357307744,829.492509608109
3.88888888888889,39.7133492837381,36.3295042012697,99.8647570291098,27.8415821606183,38.1970919454514,1080.33851748607,29.5219370211151,35.341540077822,736.079782044291,32.1047697010389,28.3467899686032,1004.75844766146,32.1500170534493,29.0522238853286,794.524092849781
3.94444444444444,38.5790222499409,33.9713924043501,102.333071525693,26.591393948652,28.7335049570997,1069.93178288788,38.1939145420137,23.2493135891511,834.20195911369,37.2269569760136,30.2472838048191,940.252070103334,27.9639411511234,23.8700020128242,909.310241087469
4,38.274087190972,41.0653800697034,104.613803020146,28.8278605258563,29.9174104148694,1026.30207939016,39.8994605491574,28.2362530687157,921.993567849335,46.9825800876608,31.7775995314705,1118.52258671769,39.8454846827005,33.5726891210471,731.37499141078
4.05555555555555,26.5528439669364,30.5048243562281,82.4820835124013,26.0827585243418,23.0815973659263,871.604806752893,26.0063071322862,25.9516409380299,963.743223390556,34.4134196442085,19.8727764794143,1068.04133889629,29.7643607953605,20.6529569621584,645.877473922416
4.11111111111111,33.0264573390289,30.1225809661711,62.3880160892597,19.5665526338197,16.8319325247462,690.742644684595,20.6668394905738,21.4975141830733,1065.01661110249,27.1138450872499,16.6302242659867,801.390971607873,24.8414018797473,18.8425129281783,944.867906918206
4.16666666666667,30.343614174005,36.3714007933548,66.6264608424279,21.8494691710997,19.0236944680317,528.760937250401,19.2167910344761,23.0107652370311,1084.11920018722,27.4548029684565,18.9127705504219,746.854922578805,24.4209852819372,18.3458261607694,900.535238716353
4.22222222222222,19.1671396090577,38.1255735799452,76.6698062127036,23.708654799416,17.7750672892574,856.433262690528,20.0307759605531,21.4745349899495,1002.80904720547,25.0465066598196,18.7171482541638,808.634217186261,24.4276906288587,13.54029254042,815.444439296283
4.27777777777778,22.5765664912183,32.2010997933839,91.7043606360886,21.9979325857907,19.0906123178296,802.318711573205,23.0905797603028,23.0489008988635,928.833877372537,24.0745311937787,21.3818229634555,932.179102020501,20.553619066757,17.8216349786203,852.622403419491
4.33333333333333,27.3648769692765,29.4929541326899,88.8291671809597,20.5048745317917,20.5127618780582,975.218930580681,30.1542989861542,23.147825347519,786.424851505057,24.8962599268578,23.3645513897292,1004.88721727631,19.2684715396371,17.7795813255163,786.528011935251
4.38888888888889,26.5604657693597,31.4621610120937,88.7036707919145,20.2330170439643,22.4355046948548,1113.9219506967,31.8772598667655,21.9366043716256,754.432751322176,22.3455827105802,27.8106696382009,824.026876440844,20.7057497523764,16.3308479196368,896.860617541828
4.44444444444444,18.3583641571217,30.1452828771442,74.4558934891946,19.4810918279539,26.1018581130525,883.253938656314,21.1739041604183,25.3264170568547,1061.51208874703,17.526059120668,27.811899269735,897.841612598745,21.8170551312747,15.7109324251318,892.168262974822
4.5,16.3568323973989,37.7886594961126,72.3235362379428,20.2916435570363,21.6977182102453,780.347856162016,23.0621951700354,23.1333312441029,1113.93871389163,18.2756837487964,20.6889515039719,994.453018155282,16.9485496818218,16.6711318684548,761.858907884759
4.55555555555555,20.8094440301157,33.3530324802529,78.5810825004197,17.1637176028654,20.5719622755164,1008.18029722309,23.7902945940992,23.682980451675,883.169262373309,22.7278205212608,17.2287962564056,1075.44616223254,14.8269955696431,19.5578363016191,933.157010131988
4.61111111111111,18.7944756097783,24.4593752133661,70.1296605028934,13.2634529934573,21.6656479660514,902.980325052206,24.3112663526323,21.4265762513007,713.982105569357,23.4826862215214,20.9532284897912,844.776269008249,20.2345872548011,16.8854792950477,951.918405971979
4.66666666666667,21.9092929945966,22.5988818365238,68.7259599726125,23.845316247811,18.8947844522924,697.456959226556,26.8897645792506,22.3676511485404,643.864760890629,21.0348144228495,26.9954770426186,652.758359038029,23.5617193849844,16.1000408991048,667.418787055568
4.72222222222222,24.7656180522548,28.784807978915,63.4820362851594,22.8334256547227,18.7932105298735,757.719492335301,30.3073591598475,24.4259920633785,855.68221780002,18.6844563360929,25.2925705563099,700.502879417091,26.7317125773797,14.3102753648748,772.889424874371
4.77777777777778,26.245334118736,31.5263442528843,80.2787378863135,16.2432714404333,24.4054399117174,784.274842036366,30.5313358732141,19.0881168296388,823.620382804086,16.1853521174572,22.0577714845107,777.965505157231,24.6989538439565,14.7072888472922,728.375176944928
4.83333333333333,23.1987225293459,25.7376680250107,75.2435221136149,20.9858111165251,22.6017732631964,884.394081844347,28.9937783304117,23.990226997102,777.812832472944,21.7028267172766,22.0758443080119,912.860384820801,24.6028939943311,11.5744284238038,729.659091660425
4.88888888888889,18.6907994042072,29.2704044046386,57.6899127004657,25.4033950220868,19.2365772370911,876.165506021863,24.5897810989548,26.0998998655365,784.324888053282,22.9828385836226,20.0494359607713,863.316810578196,19.7247962058252,12.0536470722679,776.889219579929
4.94444444444444,27.9450052158192,34.1857051098883,71.7079388334248,20.2645902825977,22.484918609857,731.745012007191,23.6127396214525,26.1352944108587,754.96004927484,31.7017223370121,23.1033196721653,754.174193535317,21.9611667292743,11.6493841240702,856.163086856605
5,36.829902473455,37.0314341641375,71.6805218748313,27.7325095602508,33.430347739138,598.997987969133,30.5157990381343,31.6754394739895,787.888001498821,46.3718496229784,32.0990210397282,754.623869409163,33.3840001533851,22.2034547047626,790.255171917475
5.05555555555556,26.3458240877013,35.4428007338842,62.1376786970097,22.2873018649739,22.8974712605643,493.090015193992,28.3499854189026,23.7587584725369,780.394700581184,29.1010137154091,20.4294324680104,960.306766877819,22.5348699185956,16.8973450596118,853.021427797742
5.11111111111111,20.3293114328748,36.8953416396475,68.9349072781792,21.203540639102,20.9645711493355,700.650739691558,22.8818077870376,22.6884763533141,803.335825960023,19.6977010351744,18.0535362247342,853.464228362144,18.6454790406375,16.083679529312,653.08198370567
5.16666666666667,19.7305042922303,33.536021567164,67.2782085444382,17.551038126398,17.9239706723982,878.284635180194,20.7070008788007,24.470230011703,832.323380931048,22.1620959467241,18.0499758127178,890.733869388244,21.4739507137263,15.3856116556396,663.564686179349
5.22222222222222,17.9710435810539,31.3910552988399,60.6002433281061,19.8500319748764,16.9777719828518,943.541400278458,17.0875577357145,22.6447465691468,952.52492399777,26.8580687061881,21.8024390188358,934.91166067226,21.1995882030937,14.0334319075234,639.192312214313
5.27777777777778,20.145433876379,30.5330342509093,61.0540985545754,18.5980022567186,18.561192530636,806.280450355115,16.0125341400751,18.5608665727141,785.209202754188,26.7406531468275,22.6012185469894,794.422420605024,24.9849772035322,16.6565898796613,887.790837906685
5.33333333333333,18.5607870655112,30.0024706710363,65.8454200228014,19.0480450567109,24.823346086253,659.943407009726,24.7611612926926,21.7341124124688,793.254155819896,23.2727827708166,15.5787138914837,595.288700829884,25.7999940755738,22.1532494321493,923.154924936213
5.38888888888889,19.822478413651,23.2539972598248,63.8140339399437,15.5895598535565,20.3103357595478,674.421003373795,24.6295555037693,18.8581200182278,932.005012832375,14.2838900363551,15.5315045910093,726.128139729717,20.6735889249729,13.0558075779618,857.167658613532
5.44444444444444,20.836332105085,28.1105839165868,60.0600879325772,15.46060074222,18.4215155694469,744.349200651221,14.6152317553993,19.2400637484036,939.936843656923,17.4104335906277,16.4547573821337,467.12759758549,24.3546215552222,11.2609766474111,825.989415913933
5.5,24.3160068291292,28.1736387603885,68.0709394946253,16.226381664468,17.3321789905365,848.985051905659,18.7448126595146,22.7421807654618,879.39961033838,20.9091408949535,15.2162605744162,822.021089419029,27.3605522477784,12.9243523841997,865.279585212716
5.55555555555555,18.9498643100331,28.0899652599301,73.0313620865177,17.2959449084986,16.5772444915342,1081.0505557273,24.0028774917816,20.884950915915,765.519873118004,20.7128122891158,16.2968003932723,798.283761316112,22.8464234302123,12.7792000729657,786.131873021078
5.61111111111111,19.883636819456,29.6319459281083,67.4373606617869,14.9177235240654,14.7865364316232,1085.77721224247,20.186081890161,18.9611558048655,653.143814756278,19.3302201365818,20.0072815870815,723.642000742554,18.4498344892276,19.774080786236,834.714673671693
5.66666666666667,22.4605434648872,18.3323439898633,78.832959797234,15.3341086540719,14.1911883715227,820.801172908531,14.9454665436185,19.1498300704389,757.289682627608,20.5295762543911,16.2957585515486,639.604149675953,29.3596465123584,27.2327178742061,825.555189935934
5.72222222222222,22.2400729348674,22.6124685920573,81.4078229797444,11.4066319933377,16.4483525790315,800.598790703524,15.3206051468411,11.7975537969805,661.810679700277,15.7371988748558,16.2101032757156,900.427023781303,20.1890958811876,14.8913627939451,605.636216591723
5.77777777777778,18.9216537278801,34.4160543427885,69.4637419226866,22.7389310021467,22.4699032276652,760.38522232168,20.345763155743,16.2932911032746,712.113657890068,27.3736848310617,23.0179314768449,867.547287837209,18.8497168020972,19.2703739528685,638.037272819217
5.83333333333333,23.1734039243986,33.9852760133079,63.310224429842,23.1832159137225,28.8930970795432,736.260079767662,22.0748491258144,18.930922080265,663.060942014569,28.621486946277,26.4503926997689,824.958682155388,22.8712483950378,26.1976504128191,636.940394244884
5.88888888888889,22.6836565722926,24.0084188593554,69.5729019531891,17.5573455989675,22.8409161641441,795.074046022564,22.433083018991,22.0134095780274,586.067395613504,23.8987361199146,21.593239161254,671.302708394211,16.6159455107056,17.7957433686122,606.339762436133
5.94444444444444,16.2531146123496,32.4365062337379,75.8576380846048,20.9710688855131,18.4343324799568,755.003289169253,24.5534425056873,22.0993038276313,619.401648169984,24.2290415315225,25.5201420241902,636.923628751086,16.4142834565802,16.1949843134791,527.97162876705
